Date,Word,Clue
2/2/2014,ERRS,Muffs
2/2/2014,WADS,Gobs
2/2/2014,ONEND,Ceaselessly
2/2/2014,BRISK,Lively
2/2/2014,RILED,Piqued
2/2/2014,SING,Rat
2/2/2014,NOEL,Carol
2/2/2014,IFNOT,Alternatively
2/1/2014,MADCAP,Zany
2/1/2014,BEFOG,Muddle
2/1/2014,RUSES,Dodges
2/1/2014,HEN,Incubator
2/1/2014,DESERVE,Warrant
2/1/2014,MANAGE,Handle
1/31/2014,SOLE,Unduplicated
1/31/2014,NEUTER,Fix
1/31/2014,VOYAGE,Cruise
1/31/2014,HOGTIED,Immobilized
1/31/2014,NIGGLE,Nitpick
1/30/2014,BURY,Hide
1/30/2014,DUD,Flop
1/30/2014,PAWN,Hostage
1/30/2014,GETS,Savvies
1/30/2014,NARROW,Constrained
1/30/2014,VAMP,Seductress
1/29/2014,KINDS,Classifications
1/28/2014,RIGORS,Hardships
1/28/2014,STOIC,Impassive
1/28/2014,EPIC,Vast
1/28/2014,URGER,Prompter
1/27/2014,MACHO,Hypermasculine
1/27/2014,ROWS,Squabbles
1/27/2014,CELL,Battery
1/26/2014,KNEADS,Massages
1/26/2014,TREELET,Sapling
1/26/2014,EASEUP,Relax
1/26/2014,PIS,Gumshoes
1/26/2014,EDGE,Limit
1/25/2014,BOOB,Ninny
1/25/2014,UNLOCK,Release
1/25/2014,NUMBSKULL,Ninny
1/25/2014,GOBS,Bunches
1/24/2014,ARCTIC,Frigid
1/24/2014,DARK,Nighttime
1/24/2014,SMOTE,Clobbered
1/24/2014,SUE,Petition
1/24/2014,CONCISE,Abridged
1/23/2014,DRAIN,Fatigue
1/23/2014,LUNE,Crescent
1/23/2014,DREW,Enticed
1/23/2014,APOGEE,Zenith
1/23/2014,FIENDS,Buffs
1/23/2014,WEEBIT,Smidgen
1/23/2014,COPE,Deal
1/23/2014,BLOCKAGE,Obstruction
1/21/2014,DERIDE,Taunt
1/21/2014,LISTENTO,Heed
1/21/2014,KOOK,Nutcase
1/21/2014,DEMISE,Death
1/21/2014,TOOT,Beep
1/20/2014,DAMP,Moist
1/20/2014,BELOW,Under
1/19/2014,ATTEST,Certify
1/19/2014,DOT,Speck
1/19/2014,TENSE,Stressed
1/19/2014,SEERED,Fume
1/19/2014,STRIVES,Attempts
1/19/2014,DIVERSE,Sundry
1/19/2014,JOE,Java
1/19/2014,TRYSTS,Rendezvous
1/19/2014,LONERS,Recluses
1/19/2014,DOGGIE,Pup
1/19/2014,ATALOSS,Speechless
1/19/2014,ENTERED,Input
1/19/2014,SAID,Stated
1/19/2014,GOAD,Push
1/19/2014,SLIME,Guck
1/19/2014,ROOTFOR,Support
1/19/2014,ONEDGE,Jittery
1/18/2014,ASPERSE,Impugn
1/17/2014,MOPED,Scooter
1/17/2014,ONTHEMEND,Recovering
1/17/2014,AFRAID,Yellow
1/17/2014,MAKESOUT,Pets
1/16/2014,KNEW,Grasped
1/16/2014,PEOPLE,Constituency
1/16/2014,VAN,Lead
1/16/2014,DOTAGE,Senility
1/16/2014,GENERATE,Produce
1/16/2014,STOUT,Corpulent
1/15/2014,AROMA,Bouquet
1/15/2014,OWNUP,Admit
1/15/2014,BADGE,Insignia
1/15/2014,FOYER,Lobby
1/15/2014,BEAT,Shellac
1/15/2014,SUMUP,Recap
1/15/2014,EVADE,Circumvent
1/15/2014,MODEL,Poser
1/15/2014,IOTAS,Bits
1/14/2014,JIVE,Nonsense
1/14/2014,JAZZ,Nonsense
1/14/2014,HOKUM,Nonsense
1/14/2014,PRATTLE,Nonsense
1/14/2014,TWADDLE,Nonsense
1/14/2014,HOTAIR,Nonsense
1/14/2014,TRIPE,Nonsense
1/14/2014,BLATHER,Nonsense
1/14/2014,HOGWASH,Nonsense
1/14/2014,TOSH,Nonsense
1/14/2014,BUNK,Nonsense
1/14/2014,JUMP,Hurdle
1/14/2014,BALONEY,Nonsense
1/14/2014,HONK,Beep
1/13/2014,PASTE,Adhesive
1/13/2014,AWE,Stupefaction
1/12/2014,BOLTS,Scrams
1/12/2014,TOADIES,Kowtowers
1/12/2014,END,Objective
1/12/2014,ADORES,Worships
1/12/2014,LIMN,Depict
1/12/2014,TEEM,Swarm
1/12/2014,LOOT,Spoils
1/12/2014,BLOC,Alliance
1/11/2014,LAY,Nonprofessional
1/11/2014,DILLY,Corker
1/11/2014,KAYO,Deck
1/11/2014,MENSAL,Monthly
1/10/2014,CRACKSHOT,Deadeye
1/10/2014,ELDERLY,Aged
1/10/2014,AIL,Bother
1/10/2014,DICTA,Decrees
1/9/2014,MESS,Clutter
1/9/2014,ASEA,Voyaging
1/9/2014,PLAY,Frolic
1/9/2014,DRUBS,Shellacs
1/9/2014,ADLIBS,Extemporizes
1/9/2014,SUER,Plaintiff
1/9/2014,AROSE,Appeared
1/8/2014,THINGAMABOB,Doohickey
1/7/2014,TURN,Spoil
1/7/2014,NOT,Excluding
1/7/2014,HAIR,Locks
1/7/2014,GREAT,Distinguished
1/6/2014,LAUD,Praise
1/6/2014,EVIL,Diabolical
1/6/2014,SMALL,Wee
1/5/2014,FEVER,Pyrexia
1/5/2014,DEICE,Unfrost
1/5/2014,BIT,Tad
1/5/2014,LEND,Advance
1/5/2014,ORGY,Saturnalia
1/5/2014,CONVEYING,Expressing
1/5/2014,YEN,Want
1/5/2014,CALMS,Appeases
1/5/2014,AFFABLE,Genial
1/5/2014,BEG,Entreat
1/5/2014,LAST,Endure
1/5/2014,HELDIN,Repressed
1/5/2014,ENOTES,Cybermemos
1/5/2014,READ,Scanned
1/4/2014,GIVE,Elasticity
1/4/2014,GLINTED,Flashed
1/4/2014,RUBOUT,Erase
1/4/2014,ELAN,Animation
1/4/2014,AMASS,Bank
1/4/2014,ROUTE,Path
1/3/2014,IRONHORSE,Locomotive
1/3/2014,WENT,Left
1/3/2014,CAFE,Eatery
1/3/2014,CORES,Nuclei
1/3/2014,HASTY,Rushed
1/3/2014,TIMELAG,Delay
1/2/2014,MOOCH,Sponge
1/2/2014,SHAVERS,Lads
1/2/2014,GLUTTON,Hog
1/2/2014,DEAFTO,Ignoring
1/2/2014,TOSEA,Oceanward
1/2/2014,LUST,Hircosity
1/2/2014,HARM,Mistreatment
1/2/2014,UNLOOSES,Frees
1/1/2014,SUP,Dine
1/1/2014,CAVER,Spelunker
1/1/2014,AUSTERE,Spartan
1/1/2014,BEAM,Smile
1/1/2014,NEATEN,Declutter
1/1/2014,OTHER,Alternative
12/31/2013,TWIRL,Pirouette
12/31/2013,HAGS,Gorgons
12/31/2013,RAGE,Storm
12/30/2013,ZAP,Electrocute
12/30/2013,PART,Role
12/30/2013,NOTES,Memoranda
12/29/2013,ELITE,Choice
12/29/2013,TOO,Unduly
12/29/2013,NOES,Rejections
12/29/2013,STOOLIE,Rat
12/29/2013,FORGE,Fake
12/29/2013,TENET,Precept
12/29/2013,HEARTFELT,Sincere
12/29/2013,POCKETSIZE,Miniature
12/29/2013,CLINCH,Ice
12/29/2013,BAWD,Madam
12/29/2013,APPAREL,Duds
12/29/2013,HASAGOAT,Tries
12/29/2013,TARNISH,Sully
12/29/2013,PERHAPS,Possibly
12/29/2013,TINY,Miniature
12/29/2013,FLOP,Dud
12/28/2013,FIATS,Orders
12/28/2013,DRYS,Abstainers
12/28/2013,RIPSNORTER,Dilly
12/28/2013,TEASE,Bait
12/28/2013,BARE,Unembellished
12/28/2013,OFOLD,Anciently
12/28/2013,TINY,Insignificant
12/27/2013,LIST,Cant
12/27/2013,PEGS,Identifies
12/27/2013,SYNCH,Accord
12/27/2013,BONES,Dice
12/27/2013,CON,Bilk
12/26/2013,AFTERALL,Anyway
12/26/2013,ARRANT,Unqualified
12/26/2013,STRONG,Undiluted
12/26/2013,DOPE,Skinny
12/26/2013,VARIES,Oscillates
12/26/2013,OLDSAW,Maxim
12/26/2013,LARGE,Brobdingnagian
12/25/2013,NUMB,Senseless
12/25/2013,UPROAR,Hullabaloo
12/25/2013,MISSTEP,Error
12/25/2013,DUMB,Senseless
12/25/2013,TRACE,Hint
12/25/2013,RUIN,Devastation
12/25/2013,IRATE,Fuming
12/25/2013,USURP,Seize
12/25/2013,RECESSION,Downturn
12/25/2013,ALIEN,Bizarre
12/25/2013,SAGS,Downturns
12/24/2013,BAN,Boycott
12/24/2013,STARER,Rubbernecker
12/24/2013,BONY,Skeletal
12/24/2013,LIESOVER,Covers
12/23/2013,MAKE,Produce
12/22/2013,FICKLE,Mercurial
12/22/2013,DOCKS,Lands
12/22/2013,ASHEN,Gray
12/22/2013,DAME,Broad
12/22/2013,OUSTER,Expulsion
12/22/2013,ANOINT,Bedub
12/21/2013,BBS,Shot
12/21/2013,BEDIM,Obscure
12/21/2013,HEMS,Borders
12/21/2013,NERVE,Brass
12/20/2013,SCRAP,Toss
12/20/2013,INERT,Still
12/20/2013,ERSATZ,Unreal
12/20/2013,HONEY,Sugar
12/20/2013,PHANTOM,Unreal
12/20/2013,AGITA,Heartburn
12/19/2013,EXEDOUT,Canceled
12/19/2013,ULTRA,Extreme
12/19/2013,ATATIME,Together
12/19/2013,SHY,Shrinking
12/19/2013,SEAWATER,Brine
12/19/2013,DEEPRED,Crimson
12/19/2013,RIBS,Razzes
12/19/2013,OUTLINES,Silhouettes
12/19/2013,RATFINK,Snitch
12/18/2013,TUSH,Keister
12/17/2013,SONNY,Bub
12/17/2013,DESERVE,Merit
12/17/2013,GORGED,Stuffed
12/16/2013,YAPS,Jabbers
12/16/2013,SHORES,Beaches
12/16/2013,REPLY,Answer
12/16/2013,CRAMS,Overpacks
12/16/2013,BABY,Infant
12/16/2013,DOPE,Dummy
12/16/2013,ESPOUSE,Advocate
12/15/2013,ISUP,Bats
12/15/2013,TTTTT,Razz
12/15/2013,TURK,Ottoman
12/15/2013,ASS,Dolt
12/15/2013,INLEAF,Green
12/15/2013,THRICE,Triply
12/15/2013,TERSE,Crisp
12/15/2013,DYADS,Twosomes
12/15/2013,TAMED,Broke
12/15/2013,YOYO,Numbskull
12/14/2013,DETERIORATE,Slide
12/14/2013,LOVE,Treasure
12/14/2013,JAM,Pickle
12/14/2013,ANTSINONESPANTS,Shpilkes
12/14/2013,WAIL,Keen
12/13/2013,TORSION,Twisting
12/13/2013,OLIO,Goulash
12/13/2013,ROILS,Agitates
12/13/2013,EGGEDON,Goosed
12/13/2013,LIQUOREDUP,Smashed
12/12/2013,AMBLE,Stroll
12/12/2013,OKD,Sanctioned
12/12/2013,EASES,Moderates
12/12/2013,ENGAGING,Attractive
12/12/2013,TWIT,Chucklehead
12/12/2013,ONENESS,Concord
12/12/2013,DEEMS,Judges
12/11/2013,SLAKE,Quench
12/11/2013,JEERS,Boos
12/11/2013,MARAUD,Pillage
12/11/2013,RAT,Turncoat
12/10/2013,NOS,Prohibitions
12/10/2013,MIMICS,Apes
12/9/2013,STRONGARM,Coerce
12/9/2013,EYED,Observed
12/9/2013,NUTCASE,Crackpot
12/9/2013,ALITTLE,Somewhat
12/9/2013,REAL,Authentic
12/9/2013,EXPECTS,Anticipates
12/8/2013,SLENDER,Willowy
12/8/2013,SILENT,Uncommunicative
12/8/2013,WAYLAID,Buttonholed
12/8/2013,PAIN,Distress
12/8/2013,BABOON,Galoot
12/8/2013,REAL,Unfeigned
12/8/2013,THROB,Pulsation
12/8/2013,KEPTIN,Confined
12/7/2013,OLDGEEZER,Coot
12/7/2013,EVERSO,Really
12/7/2013,OBTAINS,Secures
12/7/2013,RENT,Ripped
12/6/2013,ADDS,Combines
12/6/2013,RIMMED,Encircled
12/6/2013,TELLALIE,Prevaricate
12/6/2013,ABIDED,Withstood
12/6/2013,LOLL,Idle
12/5/2013,RAPS,Criticizes
12/5/2013,RAY,Glimmer
12/5/2013,LAZE,Unwind
12/5/2013,TRITE,Repentant
12/5/2013,CORD,Peace
12/5/2013,CURRENT,Simultaneous
12/5/2013,ATEAWAY,Eroded
12/5/2013,COWERED,Shrank
12/5/2013,RANAT,Stormed
12/4/2013,OUTLAID,Disbursed
12/4/2013,MINUS,Drawback
12/4/2013,SETS,Collections
12/3/2013,GAWKS,Gapes
12/3/2013,SPUROFTHEMOMENT,Impromptu
12/3/2013,GASH,Laceration
12/3/2013,TOOTHACHE,Odontalgia
12/3/2013,FITS,Conniptions
12/2/2013,REELED,Staggered
12/2/2013,VOGUE,Style
12/2/2013,TAPE,Adhesive
12/1/2013,NIL,Aught
12/1/2013,LABORS,Sweats
12/1/2013,WARP,Distort
12/1/2013,LOGOS,Trademarks
12/1/2013,ESPIED,Seen
12/1/2013,VOTES,Plebiscites
12/1/2013,ROUSE,Stir
12/1/2013,BOOST,Publicize
12/1/2013,ASKS,Quizzes
12/1/2013,MORASS,Mire
12/1/2013,WARE,Goods
12/1/2013,OLD,Superseded
11/30/2013,CRAB,Kvetch
11/30/2013,UGLY,Hostile
11/30/2013,SILENCE,Still
11/30/2013,WREATH,Ring
11/30/2013,GAVEAHOOT,Cared
11/30/2013,DAM,Weir
11/29/2013,INITIATE,Launch
11/29/2013,BAR,Forbid
11/29/2013,COOLIT,Chill
11/29/2013,PILE,Ton
11/29/2013,MERE,Trivial
11/28/2013,ALAMOS,Cottonwoods
11/28/2013,ASEA,Lost
11/28/2013,SPAWN,Offspring
11/27/2013,BONE,Fillet
11/26/2013,DODO,Airhead
11/26/2013,INAPT,Unsuited
11/26/2013,BEAUTIFUL,Stunning
11/26/2013,DROLL,Waggish
11/26/2013,RUED,Lamented
11/26/2013,LIKED,Fancied
11/26/2013,STAIN,Blotch
11/25/2013,HAD,Possessed
11/25/2013,NERDY,Geeklike
11/24/2013,FALSE,Fake
11/24/2013,DERISIVE,Belittling
11/24/2013,RUNTS,Shorties
11/24/2013,PEERS,Agemates
11/24/2013,SMOTE,Cuffed
11/24/2013,ADDICT,Hound
11/24/2013,NIT,Cavil
11/24/2013,BADE,Urged
11/24/2013,EVERYTIME,Always
11/24/2013,PULE,Whine
11/24/2013,SAME,Matching
11/24/2013,GUYS,Blokes
11/24/2013,SOLD,Persuaded
11/24/2013,DOGEATDOG,Cutthroat
11/24/2013,BOOST,Hype
11/24/2013,WAFTS,Drifts
11/23/2013,ELATION,Rapture
11/23/2013,SHOOTUP,Skyrocket
11/23/2013,DEPTH,Abyss
11/23/2013,RANKLES,Galls
11/23/2013,ATEDIRT,Groveled
11/23/2013,EXTENTS,Reaches
11/22/2013,LIES,Reposes
11/22/2013,TAG,Moniker
11/22/2013,CRUEL,Monstrous
11/22/2013,PENMEN,Scribes
11/21/2013,LOCO,Wacko
11/21/2013,TENETS,Guideposts
11/21/2013,VAULTS,Jumps
11/21/2013,EMCEES,Hosts
11/21/2013,CHARM,Mojo
11/21/2013,MELEE,Fray
11/21/2013,STEP,Stride
11/21/2013,EQUIP,Furnish
11/19/2013,FAZES,Discombobulates
11/19/2013,LEARN,Discover
11/19/2013,SAILORS,Seafarers
11/18/2013,LESSEES,Tenants
11/17/2013,SPARRED,Quarreled
11/17/2013,LAUD,Glorify
11/17/2013,COUP,Putsch
11/17/2013,STARED,Goggled
11/17/2013,FRAUD,Charlatan
11/17/2013,BECALM,Quiet
11/17/2013,APSE,Recess
11/16/2013,MATEY,Tar
11/16/2013,CON,Anti
11/16/2013,HAYSEEDS,Provincials
11/15/2013,SHUTIN,Confined
11/15/2013,GOPAST,Transcend
11/15/2013,PERILS,Hazards
11/15/2013,NEWLY,Afresh
11/14/2013,HIKE,Trek
11/14/2013,PONE,Johnnycake
11/14/2013,QUAYS,Wharves
11/14/2013,HELD,Contained
11/14/2013,GEMS,Sparklers
11/14/2013,PHASE,Stage
11/14/2013,SIR,Knight
11/14/2013,LIEDTO,Misled
11/14/2013,AREA,Ground
11/13/2013,NEAT,Nifty
11/13/2013,BUILD,Physique
11/13/2013,UNDER,Hypnotized
11/12/2013,EXAM,Checkup
11/12/2013,PRONG,Tine
11/12/2013,ABLE,Skilled
11/12/2013,URGED,Encouraged
11/11/2013,LAZE,Loll
11/11/2013,LENT,Loaned
11/10/2013,APING,Mimicry
11/10/2013,ASPERSES,Defames
11/10/2013,FORTH,Onward
11/10/2013,ALKALI,Base
11/10/2013,ALPHA,Dominant
11/10/2013,TOOTS,Sweetie
11/9/2013,ONARAMPAGE,Rioting
11/9/2013,PACTS,Covenants
11/9/2013,LOVELY,Splendiferous
11/9/2013,IMBECILE,Ninny
11/8/2013,TOPSECRET,Classified
11/8/2013,TOSS,Pitch
11/8/2013,EATAT,Irritate
11/8/2013,SCHNOOKS,Dopes
11/8/2013,CHOLER,Irritability
11/8/2013,NONOISE,Silence
11/8/2013,SPENT,Dead
11/7/2013,WOVE,Spun
11/7/2013,MINING,Excavation
11/7/2013,MEREST,Minimum
11/7/2013,INHABIT,Occupy
11/7/2013,SWARMED,Overran
11/7/2013,HOBO,Tramp
11/7/2013,ICED,Whacked
11/7/2013,IGNITED,Lit
11/7/2013,WAYIN,Entry
11/6/2013,MUSS,Rumple
11/5/2013,RIFE,Plenteous
11/5/2013,NUB,Heart
11/5/2013,ALLURE,Attraction
11/5/2013,RUSE,Artifice
11/4/2013,RANTS,Diatribes
11/4/2013,MADDEN,Infuriate
11/4/2013,IDIOTS,Imbeciles
11/3/2013,BODES,Foreshadows
11/3/2013,GLEANS,Harvests
11/3/2013,TEEMED,Overflowed
11/3/2013,SHELLAC,Clobber
11/3/2013,ALAR,Winglike
11/3/2013,PRESS,Iron
11/3/2013,CRONIES,Buds
11/3/2013,HARMS,Damages
11/3/2013,TUSSLE,Scrap
11/3/2013,EXACT,Perfect
11/3/2013,NIBS,Penpoints
11/2/2013,LITOUT,Scrammed
11/2/2013,REVISE,Doctor
11/2/2013,QUIBBLE,Carp
11/2/2013,BREAK,Recess
11/2/2013,HEROIC,Gallant
11/2/2013,DELL,Hollow
11/2/2013,EXTREME,Radical
11/2/2013,AQUIVER,Shaking
11/2/2013,IRE,Soreness
11/1/2013,TARNISH,Besmirch
11/1/2013,ACME,Culmination
11/1/2013,ALLOWS,Acknowledges
11/1/2013,TRIES,Exasperates
11/1/2013,REALM,Arena
11/1/2013,VACANT,Unoccupied
11/1/2013,THWART,Block
10/31/2013,MISER,Clusterfist
10/31/2013,DIALS,Calls
10/31/2013,IRK,Peeve
10/31/2013,SAD,Glum
10/31/2013,PASTE,Stickum
10/30/2013,YOYO,Idiot
10/30/2013,GRIP,Stagehand
10/30/2013,AVIATED,Flew
10/30/2013,ASYET,Heretofore
10/30/2013,CANT,Tilt
10/30/2013,ELEVATE,Lift
10/29/2013,WANE,Fade
10/29/2013,IDIOT,Moron
10/28/2013,RAGES,Rants
10/28/2013,PRESAGES,Forewarns
10/27/2013,WOES,Difficulties
10/27/2013,PRELIM,Qualifier
10/27/2013,HAS,Keeps
10/27/2013,FAIRAMOUNT,Lot
10/27/2013,BONER,Gaffe
10/27/2013,DECREE,Order
10/26/2013,BLAB,Sing
10/26/2013,NAMESNAMES,Sings
10/26/2013,KNEW,Apprehended
10/26/2013,OOMPH,Juice
10/26/2013,KNACK,Flair
10/25/2013,BEEFS,Bellyaches
10/25/2013,GOAL,Aim
10/25/2013,SETSONAPEDESTAL,Idolizes
10/25/2013,IOTA,Touch
10/24/2013,CAT,Hepster
10/24/2013,HEAVE,Lift
10/24/2013,AFLARE,Blazing
10/24/2013,ENTAILS,Necessitates
10/24/2013,FAIL,Bomb
10/24/2013,FOOL,Dupe
10/24/2013,SAKE,Benefit
10/23/2013,HANG,Pend
10/22/2013,NUT,Loony
10/22/2013,DOOHICKEY,Thingamajig
10/21/2013,ASKING,Inviting
10/21/2013,DOWN,Southward
10/21/2013,NOSES,Snouts
10/21/2013,DRY,Unmoist
10/21/2013,SHAME,Disgrace
10/21/2013,LAZY,Indolent
10/20/2013,INVOICE,Bill
10/20/2013,WANED,Declined
10/20/2013,BRINY,Ocean
10/20/2013,GET,Inherit
10/20/2013,HEAD,Captain
10/20/2013,APPLIEDTO,Concerned
10/20/2013,CUTIE,Doll
10/20/2013,HEEDS,Follows
10/20/2013,PRIMAL,Elementary
10/20/2013,PLUG,Promote
10/20/2013,HITCH,Snag
10/19/2013,AMPSUP,Juices
10/19/2013,IMPUDENT,Fresh
10/18/2013,MEAN,Represent
10/18/2013,INCLUDES,Covers
10/18/2013,INLET,Arm
10/18/2013,TYPEA,Hypercompetitive
10/17/2013,ORT,Morsel
10/17/2013,ADDUP,Tally
10/17/2013,STAGGER,Reel
10/15/2013,AILS,Distresses
10/15/2013,INFORM,Notify
10/15/2013,NICHE,Specialty
10/15/2013,ODIUM,Detestation
10/15/2013,EVEN,Smooth
10/14/2013,MOTOR,Engine
10/14/2013,NAPS,Dozes
10/14/2013,NOBLE,Aristocratic
10/14/2013,UNRESTS,Turmoils
10/13/2013,TIERED,Layered
10/13/2013,ONTV,Playing
10/13/2013,REDCAP,Porter
10/13/2013,NIL,Bupkis
10/13/2013,YAK,Jaw
10/13/2013,BEAUT,Doozy
10/13/2013,GETAHEAD,Achieve
10/13/2013,AIM,Intention
10/13/2013,TINCANS,Jalopies
10/13/2013,ONER,Doozy
10/13/2013,DIGEST,Brief
10/13/2013,INESSE,Actually
10/13/2013,SPASMS,Fits
10/13/2013,EXPEL,Discharge
10/12/2013,MET,Faced
10/12/2013,SMUG,Complacent
10/11/2013,KNEW,Sensed
10/11/2013,PEON,Drone
10/11/2013,LOOP,Ring
10/10/2013,BACK,Behind
10/10/2013,VITAL,Needed
10/10/2013,KIN,Cousin
10/10/2013,OLD,Traditional
10/10/2013,ABORIGINE,Native
10/10/2013,OFFER,Tender
10/9/2013,BUMP,Displace
10/9/2013,ALARM,Affright
10/9/2013,POUT,Sulk
10/9/2013,AWFUL,Ghastly
10/9/2013,ACRID,Astringent
10/8/2013,WEEUNS,Tots
10/8/2013,SOAKS,Drenches
10/8/2013,ISSUES,Debatables
10/7/2013,BATTY,Nutso
10/7/2013,RUBITIN,Gloat
10/7/2013,DREW,Sketched
10/6/2013,RENDS,Ruptures
10/6/2013,POSER,Stumper
10/6/2013,MOTOR,Tootle
10/6/2013,UGLY,Frightful
10/6/2013,POBOY,Submarine
10/6/2013,WHUP,Lick
10/6/2013,BLOATED,Overlarge
10/6/2013,OBESE,Overlarge
10/5/2013,OFFCAST,Discarded
10/5/2013,BEANS,Diddly
10/5/2013,LAMS,Flights
10/5/2013,SAGE,Solomonic
10/5/2013,HOMELESSSHELTER,Mission
10/5/2013,CLAMORS,Outcries
10/5/2013,AFFABLE,Outgoing
10/5/2013,TIEGAMES,Draws
10/5/2013,EASE,Palliate
10/5/2013,HARASS,Hound
10/4/2013,NOTES,Observes
10/4/2013,LAYAWAY,Reserve
10/4/2013,ITEMIZE,Inventory
10/4/2013,XEROXED,Duped
10/3/2013,OPENAREA,Expanse
10/2/2013,NAIVE,Simple
10/2/2013,GIG,Booking
10/2/2013,SUMP,Cesspool
9/30/2013,HOGS,Porkers
9/29/2013,CACHED,Hidden
9/29/2013,LITTLE,Minute
9/29/2013,DENIER,Naysayer
9/29/2013,UNEASE,Consternation
9/29/2013,SOONEST,Immediately
9/29/2013,OFFCENTER,Unbalanced
9/29/2013,CITADEL,Stronghold
9/29/2013,COILED,Tortile
9/29/2013,BALM,Salve
9/29/2013,STRIPE,Chevron
9/29/2013,LOCALE,Quarter
9/29/2013,SIRENS,Charmers
9/29/2013,PEELS,Rinds
9/28/2013,MEANTO,Mistreating
9/28/2013,INFERS,Draws
9/28/2013,BOASTERS,Braggadocios
9/28/2013,CERTAIN,Confirmed
9/28/2013,TILTS,Lists
9/27/2013,TERMINATE,End
9/27/2013,OLIOS,Jumbles
9/26/2013,SHIPSHAPE,Neat
9/26/2013,FIVESPOT,Fin
9/26/2013,RACE,Hustle
9/24/2013,LOT,Bunch
9/24/2013,EYER,Observer
9/24/2013,SOON,Anon
9/23/2013,DIN,Ruckus
9/23/2013,MEWL,Whine
9/23/2013,CEDE,Yield
9/22/2013,ORNERY,Irascible
9/22/2013,OLDBAT,Harridan
9/22/2013,MEANT,Foreordained
9/22/2013,KENS,Understands
9/22/2013,LIT,Snockered
9/22/2013,LICK,Beat
9/22/2013,GETSTO,Irritates
9/22/2013,PETTY,Trifling
9/22/2013,SAGS,Wilts
9/21/2013,COMEONS,Lures
9/21/2013,FETTER,Chain
9/21/2013,TOATURN,Flawlessly
9/21/2013,CONCEDE,Grant
9/21/2013,EGESTED,Expelled
9/20/2013,BAKES,Swelters
9/20/2013,PEEPER,Voyeur
9/20/2013,AMAZED,Staggered
9/20/2013,BEAR,Pessimist
9/20/2013,IMITATOR,Copycat
9/20/2013,STROVE,Fought
9/19/2013,APOGEES,Culminations
9/19/2013,PEACH,Beauty
9/19/2013,ORGY,Bacchanalia
9/19/2013,BACKEND,Caboose
9/19/2013,CAD,Blackguard
9/18/2013,THRONE,Kingship
9/18/2013,PENITENT,Atoner
9/17/2013,INANE,Wack
9/17/2013,WAR,Combat
9/17/2013,PEWIT,Lapwing
9/17/2013,EDICTS,Decrees
9/16/2013,SHY,Timid
9/16/2013,EXAM,Test
9/16/2013,SLIMLY,Meagerly
9/15/2013,HOG,Monopolizer
9/15/2013,IRED,Wrathful
9/15/2013,DALES,Valleys
9/15/2013,APEXES,Tips
9/15/2013,OPERATE,Run
9/15/2013,PLUS,Besides
9/15/2013,UNITY,Agreement
9/14/2013,GREASES,Smooths
9/14/2013,STEPON,Board
9/14/2013,ILLATEASE,Anxious
9/14/2013,YAPS,Blabbers
9/13/2013,UNDERGONE,Experienced
9/13/2013,LUNK,Lamebrain
9/12/2013,BREAD,Lettuce
9/12/2013,SCORE,XX
9/12/2013,DAWGS,Bros
9/12/2013,PLANBS,Alternatives
9/12/2013,EATENAWAY,Eroded
9/12/2013,AFLAME,Blazing
9/12/2013,USE,Ply
9/11/2013,PIETY,Devoutness
9/11/2013,SEED,Pit
9/10/2013,LETDOWN,Disappointment
9/10/2013,TODO,Foofaraw
9/10/2013,OMENS,Signs
9/9/2013,BLACK,Ebony
9/9/2013,THAW,Unfreeze
9/9/2013,GELT,Moolah
9/8/2013,SEAMEN,Salts
9/8/2013,HUE,Cast
9/8/2013,BURNT,Charred
9/8/2013,COINS,Change
9/8/2013,BRIM,Lip
9/8/2013,BENT,Inclination
9/7/2013,IMMACULATE,Virginal
9/6/2013,GAS,Blather
9/6/2013,BOLSTER,Fortify
9/6/2013,CUTSIN,Interrupts
9/6/2013,BLASTS,Excoriates
9/6/2013,PAST,Bygone
9/6/2013,VARY,Fluctuate
9/6/2013,SPLEEN,Ire
9/6/2013,WORRISOME,Vexing
9/6/2013,LETSOUT,Releases
9/6/2013,FORGO,Skip
9/6/2013,NEAT,Ordered
9/5/2013,PAR,Standard
9/5/2013,EYE,Discernment
9/4/2013,MANIACS,Nuts
9/3/2013,PERSONALPRONOUN,We
9/3/2013,USUAL,Commonplace
9/3/2013,MINIATURE,Wee
9/3/2013,WISE,Impudent
9/2/2013,MEETS,Intersects
9/2/2013,SPINS,Whirls
9/2/2013,UNVEIL,Reveal
9/1/2013,TASTE,Style
9/1/2013,RETORTS,Comebacks
9/1/2013,FLIRT,Tease
9/1/2013,AWARE,Savvy
9/1/2013,DOWN,Chug
9/1/2013,FEE,Honorarium
9/1/2013,ELASTICITY,Stretchiness
9/1/2013,LEVIES,Assesses
9/1/2013,JALOPY,Heap
9/1/2013,UNTIE,Free
9/1/2013,REVERES,Apotheosizes
9/1/2013,RED,Sanguine
8/31/2013,ALA,Following
8/31/2013,CARE,Protection
8/30/2013,SEEN,Understood
8/30/2013,CAN,Rear
8/30/2013,XESOUT,Strikes
8/30/2013,ADO,Production
8/30/2013,FORSURE,Definitely
8/30/2013,RATRACE,Grind
8/30/2013,OVERRAN,Stormed
8/29/2013,TYRO,Tenderfoot
8/29/2013,RIM,Border
8/29/2013,OILY,Unctuous
