Date,Word,Clue,Primary Cluster,Manual class,,ends in question,number words,length of clue,no alphabet characters,is quote,contains underscore,contains asterisk,contains done,number of non-consecutive periods in clue,is ellipsis in clue,avg word length,number commas in clue,percentage words (other than first word) that are upper-case,number non a-z or 1-9 characters in clue,contains e.g.,contains etc.,in vocab,OnlyRoman,MentionsGeo
5/20/2017,SAL,Spanish seasoning,Other,Foreign language,English to Spanish,FALSE,2,17,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,8,0,0,0.058823529411764705,FALSE,FALSE,TRUE,FALSE,TRUE
5/20/2011,SALA,Spanish parlor,Other,Foreign language,English to Spanish,FALSE,2,14,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,6.5,0,0,0.071428571,FALSE,FALSE,FALSE,FALSE,TRUE
4/13/2006,SALA,Spanish hotel reservation,Other,Foreign language,English to Spanish,FALSE,3,25,2,FALSE,FALSE,FALSE,FALSE,0,FALSE,7.666666666666667,0,0,0.08,FALSE,FALSE,FALSE,FALSE,TRUE
7/19/2017,SALUD,Spanish toast,Other,Foreign language,English to Spanish,FALSE,2,13,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,6,0,0,0.076923077,FALSE,FALSE,FALSE,FALSE,TRUE
6/9/2008,SANGRIA,Spanish wine beverage,Other,Foreign language,English to Spanish,FALSE,3,21,2,FALSE,FALSE,FALSE,FALSE,0,FALSE,6.333333333333333,0,0,0.095238095,FALSE,FALSE,FALSE,FALSE,TRUE
8/9/2007,SCUSE,Italian apologies,Other,Foreign language,English to Italian,FALSE,2,17,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,8,0,0,0.058823529411764705,FALSE,FALSE,TRUE,FALSE,TRUE
7/5/2008,SCUSI,Italian apology,Other,Foreign language,English to Italian,FALSE,2,15,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,7,0,0,0.066666667,FALSE,FALSE,FALSE,FALSE,TRUE
7/27/2014,SEIS,Spanish 3 + 3,Other,Foreign language,English to Spanish,FALSE,4,13,6,FALSE,FALSE,FALSE,FALSE,0,FALSE,2.5,0,0,0.3076923076923077,FALSE,FALSE,FALSE,FALSE,TRUE
2/16/2013,SEIS,Number of strings on a Spanish guitar,Other,Foreign language,English to Spanish,FALSE,7,37,6,FALSE,FALSE,FALSE,FALSE,0,FALSE,4.428571428571429,0,0.2857142857142857,0.16216216216216217,FALSE,FALSE,FALSE,FALSE,TRUE
11/3/2012,SEIS,Spanish cardinal,Other,Foreign language,English to Spanish,FALSE,2,16,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,7.5,0,0,0.0625,FALSE,FALSE,FALSE,FALSE,TRUE
7/24/1999,SEIS,Spanish half-dozen,Other,Foreign language,English to Spanish,FALSE,2,18,2,FALSE,FALSE,FALSE,FALSE,0,FALSE,8.5,0,0,0.1111111111111111,FALSE,FALSE,FALSE,FALSE,TRUE
10/13/2019,SEL,"French for ""salt""",Other,Foreign language,English to French,FALSE,3,17,4,FALSE,FALSE,FALSE,FALSE,0,FALSE,5,0,0,0.23529411764705882,FALSE,FALSE,FALSE,FALSE,TRUE
1/20/2017,SEL,French seasoning,Other,Foreign language,English to French,FALSE,2,16,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,7.5,0,0,0.0625,FALSE,FALSE,FALSE,FALSE,TRUE
10/20/2006,SEL,French shaker contents,Other,Foreign language,English to French,FALSE,3,22,2,FALSE,FALSE,FALSE,FALSE,0,FALSE,6.666666666666667,0,0,0.090909091,FALSE,FALSE,FALSE,FALSE,TRUE
2/12/1995,SEL,French preservative,Other,Foreign language,English to French,FALSE,2,19,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,9,0,0,0.052631579,FALSE,FALSE,FALSE,FALSE,TRUE
2/17/1994,SEL,French cooking staple,Other,Foreign language,English to French,FALSE,3,21,2,FALSE,FALSE,FALSE,FALSE,0,FALSE,6.333333333333333,0,0,0.095238095,FALSE,FALSE,FALSE,FALSE,TRUE
4/3/2018,SEMANAS,Spanish weeks,Other,Foreign language,English to Spanish,FALSE,2,13,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,6,0,0,0.076923077,FALSE,FALSE,FALSE,FALSE,TRUE
12/10/1996,SENOR,Spanish gent,Other,Foreign language,English to Spanish,FALSE,2,12,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,5.5,0,0,0.083333333,FALSE,FALSE,FALSE,FALSE,TRUE
5/10/2018,SENORA,Half of a Spanish union,Other,Foreign language,English to Spanish,FALSE,5,23,4,FALSE,FALSE,FALSE,FALSE,0,FALSE,3.8,0,0.2,0.17391304347826086,FALSE,FALSE,FALSE,FALSE,TRUE
6/12/2021,SENORS,Some Spanish titles,Other,Foreign language,English to Spanish,FALSE,3,19,2,FALSE,FALSE,FALSE,FALSE,0,FALSE,5.666666666666667,0,0.3333333333333333,0.10526315789473684,FALSE,FALSE,FALSE,FALSE,TRUE
10/11/2004,SENORS,Spanish gents,Other,Foreign language,English to Spanish,FALSE,2,13,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,6,0,0,0.076923077,FALSE,FALSE,FALSE,FALSE,TRUE
10/14/2021,SER,Spanish 101 verb,Other,Foreign language,English to Spanish,FALSE,3,16,5,FALSE,FALSE,FALSE,FALSE,0,FALSE,4.666666666666667,0,0,0.125,FALSE,FALSE,TRUE,FALSE,TRUE
2/23/2021,SER,"To be, in Spanish",Other,Foreign language,English to Spanish,FALSE,4,17,4,FALSE,FALSE,FALSE,FALSE,0,FALSE,3.5,1,0.25,0.23529411764705882,FALSE,FALSE,TRUE,FALSE,TRUE
3/17/2013,SER,Spanish irregular verb,Other,Foreign language,English to Spanish,FALSE,3,22,2,FALSE,FALSE,FALSE,FALSE,0,FALSE,6.666666666666667,0,0,0.090909091,FALSE,FALSE,TRUE,FALSE,TRUE
9/13/2001,SIETE,Spanish dice roll,Other,Foreign language,English to Spanish,FALSE,3,17,2,FALSE,FALSE,FALSE,FALSE,0,FALSE,5,0,0,0.11764705882352941,FALSE,FALSE,FALSE,FALSE,TRUE
6/17/2021,SISI,Enthusiastic Spanish assent,Other,Foreign language,English to Spanish,FALSE,3,27,2,FALSE,FALSE,FALSE,FALSE,0,FALSE,8.333333333333334,0,0.3333333333333333,0.074074074,FALSE,FALSE,TRUE,FALSE,TRUE
10/7/2021,SISI,Enthusiastic assent in Spanish,Other,Foreign language,English to Spanish,FALSE,4,30,3,FALSE,FALSE,FALSE,FALSE,0,FALSE,6.75,0,0.25,0.1,FALSE,FALSE,TRUE,FALSE,TRUE
7/25/2021,SRA,Spanish title: Abbr.,Other,Foreign language,English to Spanish,FALSE,3,20,4,FALSE,FALSE,FALSE,FALSE,1,FALSE,6,0,0.3333333333333333,0.2,FALSE,FALSE,FALSE,FALSE,TRUE
10/15/2020,SRA,Spanish 23-Across: Abbr.,Other,Foreign language,English to Spanish,FALSE,3,24,7,FALSE,FALSE,FALSE,FALSE,1,FALSE,7.333333333333333,0,0.3333333333333333,0.20833333333333334,FALSE,FALSE,FALSE,FALSE,TRUE
11/5/2019,SRA,Spanish Mrs.,Other,Foreign language,English to Spanish,FALSE,2,12,2,FALSE,FALSE,FALSE,FALSE,1,FALSE,5.5,0,0.5,0.16666666666666666,FALSE,FALSE,FALSE,FALSE,TRUE
9/9/1996,SRAS,Spanish ladies: Abbr.,Other,Foreign language,English to Spanish,FALSE,3,21,4,FALSE,FALSE,FALSE,FALSE,1,FALSE,6.333333333333333,0,0.3333333333333333,0.19047619047619047,FALSE,FALSE,FALSE,FALSE,TRUE
8/30/2020,SRTA,Spanish title: Abbr.,Other,Foreign language,English to Spanish,FALSE,3,20,4,FALSE,FALSE,FALSE,FALSE,1,FALSE,6,0,0.3333333333333333,0.2,FALSE,FALSE,FALSE,FALSE,TRUE
9/14/2015,SRTA,Spanish miss: Abbr.,Other,Foreign language,English to Spanish,FALSE,3,19,4,FALSE,FALSE,FALSE,FALSE,1,FALSE,5.666666666666667,0,0.3333333333333333,0.21052631578947367,FALSE,FALSE,FALSE,FALSE,TRUE
11/17/2010,SRTA,Spanish counterpart of a mlle.,Other,Foreign language,English to Spanish,FALSE,5,30,5,FALSE,FALSE,FALSE,FALSE,1,FALSE,5.2,0,0,0.16666666666666666,FALSE,FALSE,FALSE,FALSE,TRUE
7/9/2007,SRTA,Spanish Mlle.,Other,Foreign language,English to Spanish,FALSE,2,13,2,FALSE,FALSE,FALSE,FALSE,1,FALSE,6,0,0.5,0.15384615384615385,FALSE,FALSE,FALSE,FALSE,TRUE
6/16/2003,SRTA,Spanish girl: Abbr.,Other,Foreign language,English to Spanish,FALSE,3,19,4,FALSE,FALSE,FALSE,FALSE,1,FALSE,5.666666666666667,0,0.3333333333333333,0.21052631578947367,FALSE,FALSE,FALSE,FALSE,TRUE
5/26/2009,SRTAS,Spanish counterparts of mlles.,Other,Foreign language,English to Spanish,FALSE,4,30,4,FALSE,FALSE,FALSE,FALSE,1,FALSE,6.75,0,0,0.13333333333333333,FALSE,FALSE,FALSE,FALSE,TRUE
2/19/1996,SRTAS,Spanish misses: Abbr.,Other,Foreign language,English to Spanish,FALSE,3,21,4,FALSE,FALSE,FALSE,FALSE,1,FALSE,6.333333333333333,0,0.3333333333333333,0.19047619047619047,FALSE,FALSE,FALSE,FALSE,TRUE
8/26/2019,SUR,"Spanish for ""south""",Other,Foreign language,English to Spanish,FALSE,3,19,4,FALSE,FALSE,FALSE,FALSE,0,FALSE,5.666666666666667,0,0,0.21052631578947367,FALSE,FALSE,TRUE,FALSE,TRUE
9/30/2012,SUR,Spanish direction,Other,Foreign language,English to Spanish,FALSE,2,17,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,8,0,0,0.058823529411764705,FALSE,FALSE,TRUE,FALSE,TRUE
8/1/2011,SUR,"Spanish ""south""",Other,Foreign language,English to Spanish,FALSE,2,15,3,FALSE,FALSE,FALSE,FALSE,0,FALSE,7,0,0,0.2,FALSE,FALSE,TRUE,FALSE,TRUE
4/27/2003,TANTE,French aunt,Other,Foreign language,English to French,FALSE,2,11,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,5,0,0,0.090909091,FALSE,FALSE,FALSE,FALSE,TRUE
2/18/1996,TANTE,French relation,Other,Foreign language,English to French,FALSE,2,15,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,7,0,0,0.066666667,FALSE,FALSE,FALSE,FALSE,TRUE
3/29/2019,TAPA,Spanish appetizer,Other,Foreign language,English to Spanish,FALSE,2,17,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,8,0,0,0.058823529411764705,FALSE,FALSE,TRUE,FALSE,TRUE
3/18/2018,TAPA,Spanish snack,Other,Foreign language,English to Spanish,FALSE,2,13,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,6,0,0,0.076923077,FALSE,FALSE,TRUE,FALSE,TRUE
11/28/2017,TAPA,Tidbit at a Spanish bar,Other,Foreign language,English to Spanish,FALSE,5,23,4,FALSE,FALSE,FALSE,FALSE,0,FALSE,3.8,0,0.2,0.17391304347826086,FALSE,FALSE,TRUE,FALSE,TRUE
10/18/2009,TAPA,Spanish tidbit,Other,Foreign language,English to Spanish,FALSE,2,14,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,6.5,0,0,0.071428571,FALSE,FALSE,TRUE,FALSE,TRUE
9/18/2009,TAPA,Spanish morsel,Other,Foreign language,English to Spanish,FALSE,2,14,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,6.5,0,0,0.071428571,FALSE,FALSE,TRUE,FALSE,TRUE
10/5/2007,TAPA,Spanish hors d'oeuvre,Other,Foreign language,English to Spanish,FALSE,3,21,3,FALSE,FALSE,FALSE,FALSE,0,FALSE,6.333333333333333,0,0,0.14285714285714285,FALSE,FALSE,TRUE,FALSE,TRUE
1/1/2019,TAPAS,Spanish food served on small plates,Other,Foreign language,English to Spanish,FALSE,6,35,5,FALSE,FALSE,FALSE,FALSE,0,FALSE,5,0,0,0.14285714285714285,FALSE,FALSE,TRUE,FALSE,TRUE
3/20/2014,TAPAS,Spanish starters,Other,Foreign language,English to Spanish,FALSE,2,16,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,7.5,0,0,0.0625,FALSE,FALSE,TRUE,FALSE,TRUE
5/20/2013,TAPAS,Snacks at a Spanish bar,Other,Foreign language,English to Spanish,FALSE,5,23,4,FALSE,FALSE,FALSE,FALSE,0,FALSE,3.8,0,0.2,0.17391304347826086,FALSE,FALSE,TRUE,FALSE,TRUE
10/17/2011,TAPAS,Spanish finger food,Other,Foreign language,English to Spanish,FALSE,3,19,2,FALSE,FALSE,FALSE,FALSE,0,FALSE,5.666666666666667,0,0,0.10526315789473684,FALSE,FALSE,TRUE,FALSE,TRUE
12/24/2008,TAPAS,Spanish appetizers,Other,Foreign language,English to Spanish,FALSE,2,18,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,8.5,0,0,0.055555556,FALSE,FALSE,TRUE,FALSE,TRUE
6/11/2007,TAPAS,Finger food at a Spanish restaurant,Other,Foreign language,English to Spanish,FALSE,6,35,5,FALSE,FALSE,FALSE,FALSE,0,FALSE,5,0,0.16666666666666666,0.14285714285714285,FALSE,FALSE,TRUE,FALSE,TRUE
6/2/2004,TAPAS,Spanish snacks,Other,Foreign language,English to Spanish,FALSE,2,14,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,6.5,0,0,0.071428571,FALSE,FALSE,TRUE,FALSE,TRUE
10/2/2016,TARTE,French pastry,Other,Foreign language,English to French,FALSE,2,13,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,6,0,0,0.076923077,FALSE,FALSE,FALSE,FALSE,TRUE
10/11/2020,TASSE,"French for ""cup""",Other,Foreign language,English to French,FALSE,3,16,4,FALSE,FALSE,FALSE,FALSE,0,FALSE,4.666666666666667,0,0,0.25,FALSE,FALSE,TRUE,FALSE,TRUE
9/4/2014,TASSE,French cup,Other,Foreign language,English to French,FALSE,2,10,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,4.5,0,0,0.1,FALSE,FALSE,TRUE,FALSE,TRUE
6/28/2020,TEAMO,"Spanish ""I love you""",Other,Foreign language,English to Spanish,FALSE,4,20,5,FALSE,FALSE,FALSE,FALSE,0,FALSE,4.25,0,0.25,0.25,FALSE,FALSE,FALSE,FALSE,TRUE
6/3/2018,TEAMO,Words to a Spanish sweetheart,Other,Foreign language,English to Spanish,FALSE,5,29,4,FALSE,FALSE,FALSE,FALSE,0,FALSE,5,0,0.2,0.13793103448275862,FALSE,FALSE,FALSE,FALSE,TRUE
10/2/2011,TEAMO,Words on a Spanish valentine,Other,Foreign language,English to Spanish,FALSE,5,28,4,FALSE,FALSE,FALSE,FALSE,0,FALSE,4.8,0,0.2,0.14285714285714285,FALSE,FALSE,FALSE,FALSE,TRUE
12/31/2008,TEAMO,"""I love you,"" in Spanish",Other,Foreign language,English to Spanish,FALSE,5,24,7,FALSE,FALSE,FALSE,FALSE,0,FALSE,4,1,0.2,0.2916666666666667,FALSE,FALSE,FALSE,FALSE,TRUE
3/30/2002,TELEFONO,Spanish ring maker,Other,Foreign language,English to Spanish,FALSE,3,18,2,FALSE,FALSE,FALSE,FALSE,0,FALSE,5.333333333333333,0,0,0.1111111111111111,FALSE,FALSE,FALSE,FALSE,TRUE
8/19/2001,TEMAS,Spanish subjects,Other,Foreign language,English to Spanish,FALSE,2,16,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,7.5,0,0,0.0625,FALSE,FALSE,TRUE,FALSE,TRUE
10/17/2021,TES,French possessive,Other,Foreign language,English to French,FALSE,2,17,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,8,0,0,0.058823529411764705,FALSE,FALSE,TRUE,FALSE,TRUE
3/24/2012,TES,French pronoun,Other,Foreign language,English to French,FALSE,2,14,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,6.5,0,0,0.071428571,FALSE,FALSE,TRUE,FALSE,TRUE
1/15/2007,TETE,French head,Other,Foreign language,English to French,FALSE,2,11,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,5,0,0,0.090909091,FALSE,FALSE,TRUE,FALSE,TRUE
10/21/2014,TETES,French heads,Other,Foreign language,English to French,FALSE,2,12,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,5.5,0,0,0.083333333,FALSE,FALSE,TRUE,FALSE,TRUE
8/21/2018,TIA,Spanish aunt,Other,Foreign language,English to Spanish,FALSE,2,12,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,5.5,0,0,0.083333333,FALSE,FALSE,FALSE,FALSE,TRUE
9/28/2003,TIA,Spanish relative,Other,Foreign language,English to Spanish,FALSE,2,16,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,7.5,0,0,0.0625,FALSE,FALSE,FALSE,FALSE,TRUE
2/24/2019,TIAS,Some Spanish babysitters,Other,Foreign language,English to Spanish,FALSE,3,24,2,FALSE,FALSE,FALSE,FALSE,0,FALSE,7.333333333333333,0,0.3333333333333333,0.083333333,FALSE,FALSE,FALSE,FALSE,TRUE
4/10/2007,TIAS,Spanish aunts,Other,Foreign language,English to Spanish,FALSE,2,13,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,6,0,0,0.076923077,FALSE,FALSE,FALSE,FALSE,TRUE
7/12/2008,TIERRA,Land at a Spanish airport?,Other,Foreign language,English to Spanish,FALSE,5,26,5,FALSE,FALSE,FALSE,FALSE,0,FALSE,4.4,0,0.2,0.19230769230769232,FALSE,FALSE,FALSE,FALSE,TRUE
11/26/2020,TILDE,Spanish accent,Other,Foreign language,English to Spanish,FALSE,2,14,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,6.5,0,0,0.071428571,FALSE,FALSE,TRUE,FALSE,TRUE
1/28/2018,TILDE,High mark in Spanish class?,Other,Foreign language,English to Spanish,FALSE,5,27,5,FALSE,FALSE,FALSE,FALSE,0,FALSE,4.6,0,0.2,0.18518518518518517,FALSE,FALSE,TRUE,FALSE,TRUE
6/4/2007,TILDE,Spanish squiggle,Other,Foreign language,English to Spanish,FALSE,2,16,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,7.5,0,0,0.0625,FALSE,FALSE,TRUE,FALSE,TRUE
4/21/2014,TILDES,Spanish diacritical marks,Other,Foreign language,English to Spanish,FALSE,3,25,2,FALSE,FALSE,FALSE,FALSE,0,FALSE,7.666666666666667,0,0,0.08,FALSE,FALSE,TRUE,FALSE,TRUE
10/19/2014,TILDES,Marks gotten in Spanish class?,Other,Foreign language,English to Spanish,FALSE,5,30,5,FALSE,FALSE,FALSE,FALSE,0,FALSE,5.2,0,0.2,0.16666666666666666,FALSE,FALSE,TRUE,FALSE,TRUE
7/18/2004,TILDES,Marks in Spanish class,Other,Foreign language,English to Spanish,FALSE,4,22,3,FALSE,FALSE,FALSE,FALSE,0,FALSE,4.75,0,0.25,0.13636363636363635,FALSE,FALSE,TRUE,FALSE,TRUE
3/28/1995,TINTO,Deep red Spanish wine,Other,Foreign language,English to Spanish,FALSE,4,21,3,FALSE,FALSE,FALSE,FALSE,0,FALSE,4.5,0,0.5,0.14285714285714285,FALSE,FALSE,FALSE,FALSE,TRUE
11/30/2020,TIO,Spanish uncle,Other,Foreign language,English to Spanish,FALSE,2,13,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,6,0,0,0.076923077,FALSE,FALSE,FALSE,FALSE,TRUE
6/1/2020,TIOS,Spanish uncles,Other,Foreign language,English to Spanish,FALSE,2,14,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,6.5,0,0,0.071428571,FALSE,FALSE,FALSE,FALSE,TRUE
7/18/2019,TOI,French 101 pronoun,Other,Foreign language,English to French,FALSE,3,18,5,FALSE,FALSE,FALSE,FALSE,0,FALSE,5.333333333333333,0,0,0.1111111111111111,FALSE,FALSE,TRUE,FALSE,TRUE
2/15/2018,TOI,French pronoun,Other,Foreign language,English to French,FALSE,2,14,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,6.5,0,0,0.071428571,FALSE,FALSE,TRUE,FALSE,TRUE
8/23/2016,TOI,"French ""you""",Other,Foreign language,English to French,FALSE,2,12,3,FALSE,FALSE,FALSE,FALSE,0,FALSE,5.5,0,0,0.25,FALSE,FALSE,TRUE,FALSE,TRUE
3/4/1994,TOI,French friend's pronoun,Other,Foreign language,English to French,FALSE,3,23,3,FALSE,FALSE,FALSE,FALSE,0,FALSE,7,0,0,0.13043478260869565,FALSE,FALSE,TRUE,FALSE,TRUE
4/3/2009,TOLEDOS,Old Spanish swords,Other,Foreign language,English to Spanish,FALSE,3,18,2,FALSE,FALSE,FALSE,FALSE,0,FALSE,5.333333333333333,0,0.6666666666666666,0.1111111111111111,FALSE,FALSE,TRUE,FALSE,TRUE
7/7/2013,TORO,"15-Across, in Spanish",Other,Foreign language,English to Spanish,FALSE,3,21,6,FALSE,FALSE,FALSE,FALSE,0,FALSE,6.333333333333333,1,0.3333333333333333,0.19047619047619047,FALSE,FALSE,TRUE,FALSE,TRUE
2/6/2012,TORO,Spanish bull,Other,Foreign language,English to Spanish,FALSE,2,12,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,5.5,0,0,0.083333333,FALSE,FALSE,TRUE,FALSE,TRUE
3/22/2010,TOROS,Spanish bulls,Other,Foreign language,English to Spanish,FALSE,2,13,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,6,0,0,0.076923077,FALSE,FALSE,TRUE,FALSE,TRUE
12/13/2005,TORRES,Spanish constructions,Other,Foreign language,English to Spanish,FALSE,2,21,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,10,0,0,0.047619047619047616,FALSE,FALSE,FALSE,FALSE,TRUE
2/14/2003,TORRES,Battlements in Spanish castles,Other,Foreign language,English to Spanish,FALSE,4,30,3,FALSE,FALSE,FALSE,FALSE,0,FALSE,6.75,0,0.25,0.1,FALSE,FALSE,FALSE,FALSE,TRUE
4/17/2013,TRE,Italian III,Other,Foreign language,English to Italian,FALSE,2,11,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,5,0,0.5,0.090909091,FALSE,FALSE,FALSE,FALSE,TRUE
4/23/2021,TRES,101 word in both Spanish and French,Other,Foreign language,English to Spanish,FALSE,7,35,9,FALSE,FALSE,FALSE,FALSE,0,FALSE,4.142857142857143,0,0.2857142857142857,0.17142857142857143,FALSE,FALSE,FALSE,FALSE,TRUE
9/29/2017,TRES,"French 101 word or, with a different meaning, Spanish 101 word",Other,Foreign language,English to Spanish,FALSE,11,62,18,FALSE,FALSE,FALSE,FALSE,0,FALSE,4.7272727272727275,2,0.090909091,0.1935483870967742,FALSE,FALSE,FALSE,FALSE,TRUE
1/5/2012,TRES,Figure of a Spanish count?,Other,Foreign language,English to Spanish,FALSE,5,26,5,FALSE,FALSE,FALSE,FALSE,0,FALSE,4.4,0,0.2,0.19230769230769232,FALSE,FALSE,FALSE,FALSE,TRUE
7/30/2000,TRES,A Spanish crowd?,Other,Foreign language,English to Spanish,FALSE,3,16,3,FALSE,FALSE,FALSE,FALSE,0,FALSE,4.666666666666667,0,0.3333333333333333,0.1875,FALSE,FALSE,FALSE,FALSE,TRUE
10/31/1997,TRES,Spanish crowd?,Other,Foreign language,English to Spanish,FALSE,2,14,2,FALSE,FALSE,FALSE,FALSE,0,FALSE,6.5,0,0,0.14285714285714285,FALSE,FALSE,FALSE,FALSE,TRUE
10/14/2021,TREVI,Fountain near the Spanish Steps,Other,Foreign language,English to Spanish,FALSE,5,31,4,FALSE,FALSE,FALSE,FALSE,0,FALSE,5.4,0,0.4,0.12903225806451613,FALSE,FALSE,FALSE,FALSE,TRUE
5/27/2018,TRISTE,"Sad, in French or Spanish",Other,Foreign language,English to Spanish,FALSE,5,25,5,FALSE,FALSE,FALSE,FALSE,0,FALSE,4.2,1,0.6,0.2,FALSE,FALSE,FALSE,FALSE,TRUE
12/23/2018,UNA,Italian article,Other,Foreign language,English to Italian,FALSE,2,15,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,7,0,0,0.066666667,FALSE,FALSE,TRUE,FALSE,TRUE
7/16/2012,UNA,"Italian ""a""",Other,Foreign language,English to Italian,FALSE,2,11,3,FALSE,FALSE,FALSE,FALSE,0,FALSE,5,0,0,0.2727272727272727,FALSE,FALSE,TRUE,FALSE,TRUE
12/27/2020,UNA,Spanish article,Other,Foreign language,English to Spanish,FALSE,2,15,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,7,0,0,0.066666667,FALSE,FALSE,TRUE,FALSE,TRUE
2/17/2016,UNA,"A, in Spanish",Other,Foreign language,English to Spanish,FALSE,3,13,3,FALSE,FALSE,FALSE,FALSE,0,FALSE,3.6666666666666665,1,0.3333333333333333,0.23076923076923078,FALSE,FALSE,TRUE,FALSE,TRUE
4/27/2008,UNA,"Spanish ""a""",Other,Foreign language,English to Spanish,FALSE,2,11,3,FALSE,FALSE,FALSE,FALSE,0,FALSE,5,0,0,0.2727272727272727,FALSE,FALSE,TRUE,FALSE,TRUE
9/13/2001,UNAS,Italian articles,Other,Foreign language,English to Italian,FALSE,2,16,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,7.5,0,0,0.0625,FALSE,FALSE,TRUE,FALSE,TRUE
9/5/2021,UNE,French article,Other,Foreign language,English to French,FALSE,2,14,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,6.5,0,0,0.071428571,FALSE,FALSE,FALSE,FALSE,TRUE
1/25/2021,UNE,"French ""a""",Other,Foreign language,English to French,FALSE,2,10,3,FALSE,FALSE,FALSE,FALSE,0,FALSE,4.5,0,0,0.3,FALSE,FALSE,FALSE,FALSE,TRUE
4/2/2002,UNE,French one,Other,Foreign language,English to French,FALSE,2,10,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,4.5,0,0,0.1,FALSE,FALSE,FALSE,FALSE,TRUE
10/1/2011,UNES,French singles,Other,Foreign language,English to French,FALSE,2,14,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,6.5,0,0,0.071428571,FALSE,FALSE,FALSE,FALSE,TRUE
10/25/2008,UNES,"French ""some,"" with ""les""",Other,Foreign language,English to French,FALSE,4,25,8,FALSE,FALSE,FALSE,FALSE,0,FALSE,5.5,1,0,0.32,FALSE,FALSE,FALSE,FALSE,TRUE
9/1/2005,UNES,French individuals,Other,Foreign language,English to French,FALSE,2,18,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,8.5,0,0,0.055555556,FALSE,FALSE,FALSE,FALSE,TRUE
8/2/1997,UNES,French articles,Other,Foreign language,English to French,FALSE,2,15,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,7,0,0,0.066666667,FALSE,FALSE,FALSE,FALSE,TRUE
1/30/2014,UNO,Start for a Spanish count,Other,Foreign language,English to Spanish,FALSE,5,25,4,FALSE,FALSE,FALSE,FALSE,0,FALSE,4.2,0,0.4,0.16,FALSE,FALSE,FALSE,FALSE,TRUE
3/3/2011,UNO,Introduction to a Spanish count?,Other,Foreign language,English to Spanish,FALSE,5,32,5,FALSE,FALSE,FALSE,FALSE,0,FALSE,5.6,0,0.2,0.15625,FALSE,FALSE,FALSE,FALSE,TRUE
3/6/2008,UNO,Spanish 30-Down,Self-Referential,Foreign language,English to Spanish,FALSE,2,15,4,FALSE,FALSE,FALSE,FALSE,0,FALSE,7,0,0,0.13333333333333333,FALSE,FALSE,FALSE,FALSE,TRUE
5/20/2004,UNO,Spanish count starter,Other,Foreign language,English to Spanish,FALSE,3,21,2,FALSE,FALSE,FALSE,FALSE,0,FALSE,6.333333333333333,0,0,0.095238095,FALSE,FALSE,FALSE,FALSE,TRUE
