,Date,Word,Clue,_f_number words,_f_length of clue,_f_avg word length,_f_percentage words that are upper-case,_f_ends in question,_f_no alphabet characters,_f_is quote,_f_contains underscore,_f_contains asterisk,_f_number of non-consecutive periods in clue,_f_is ellipsis in clue,_f_number commas in clue,_f_number non a-z or 1-9 characters in clue,_f_contains e.g.,_f_contains etc.,_f_contains in short,_f_contains briefly,_f_contains dir.,_f_contains bible clue,"_f_contains ,maybe or ,perhaps",_f_contains word before,_f_MentionsProfession
198247,9/25/2014,RUSH,"Overnight, maybe",2,16,7.5,0.5,False,2,False,False,False,0,False,1,0.125,False,False,False,False,False,False,True,False,False
198263,9/24/2014,UFO,"Night light, perhaps",3,20,6.0,0.3333333333333333,False,3,False,False,False,0,False,1,0.15,False,False,False,False,False,False,True,False,False
198321,9/24/2014,BLUR,"Memory of a very busy day, maybe",7,32,3.7142857142857144,0.0,False,7,False,False,False,0,False,1,0.21875,False,False,False,False,False,False,True,False,False
198500,9/21/2014,ALE,"Steinful, maybe",2,15,7.0,0.5,False,2,False,False,False,0,False,1,0.13333333333333333,False,False,False,False,False,False,True,False,False
198612,9/20/2014,RAVE,"All-nighter, maybe",2,18,8.5,0.5,False,3,False,False,False,0,False,1,0.16666666666666666,False,False,False,False,False,False,True,False,False
198643,9/20/2014,UFO,"Saucer, perhaps",2,15,7.0,0.5,False,2,False,False,False,0,False,1,0.13333333333333333,False,False,False,False,False,False,True,False,False
198799,9/17/2014,IRISHCOFFEE,"Drink made with Jameson, maybe",5,30,5.2,0.4,False,5,False,False,False,0,False,1,0.16666666666666666,False,False,False,False,False,False,True,False,False
198911,9/16/2014,TEXTBOOK,"Required school purchase, maybe",4,31,7.0,0.0,False,4,False,False,False,0,False,1,0.12903225806451613,False,False,False,False,False,False,True,False,False
199085,9/14/2014,AGED,"Kept underground, maybe",3,23,7.0,0.3333333333333333,False,3,False,False,False,0,False,1,0.13043478260869565,False,False,False,False,False,False,True,False,False
199154,9/13/2014,BADGIRL,"Biker chick, perhaps",3,20,6.0,0.3333333333333333,False,3,False,False,False,0,False,1,0.15,False,False,False,False,False,False,True,False,False
199179,9/13/2014,SCORER,"One running home, maybe",4,23,5.0,0.0,False,4,False,False,False,0,False,1,0.17391304347826086,False,False,False,False,False,False,True,False,False
199346,9/10/2014,HEM,"Shorten, perhaps",2,16,7.5,0.5,False,2,False,False,False,0,False,1,0.125,False,False,False,False,False,False,True,False,False
199592,9/7/2014,TWEEN,"Fan of pop's One Direction, maybe",6,33,4.666666666666667,0.3333333333333333,False,7,False,False,False,0,False,1,0.21212121212121213,False,False,False,False,False,False,True,False,False
199862,9/4/2014,NEED,"Scholarship criterion, maybe",3,28,8.666666666666666,0.3333333333333333,False,3,False,False,False,0,False,1,0.10714285714285714,False,False,False,False,False,False,True,False,False
199887,9/3/2014,OVER,"Word at the bottom of a page, perhaps",8,37,3.75,0.125,False,8,False,False,False,0,False,1,0.21621621621621623,False,False,False,False,False,False,True,False,False
200100,8/31/2014,BRA,"Tan line producer, maybe",4,24,5.25,0.25,False,4,False,False,False,0,False,1,0.16666666666666666,False,False,False,False,False,False,True,False,True
200370,8/28/2014,TANLINE,"Something not seen on a nudist, maybe",7,37,4.428571428571429,0.0,False,7,False,False,False,0,False,1,0.1891891891891892,False,False,False,False,False,False,True,False,False
200683,8/24/2014,BEDEW,"Dampen, perhaps",2,15,7.0,0.5,False,2,False,False,False,0,False,1,0.13333333333333333,False,False,False,False,False,False,True,False,False
200715,8/24/2014,COUPLE,"Candlelight diners, perhaps",3,27,8.333333333333334,0.3333333333333333,False,3,False,False,False,0,False,1,0.1111111111111111,False,False,False,False,False,False,True,False,False
200755,8/23/2014,XTC,"Arc's target, maybe",3,19,5.666666666666667,0.3333333333333333,False,4,False,False,False,0,False,1,0.21052631578947367,False,False,False,False,False,False,True,False,False
200775,8/23/2014,TEA,"Bled for a social affair, perhaps",6,33,4.666666666666667,0.0,False,6,False,False,False,0,False,1,0.18181818181818182,False,False,False,False,False,False,True,False,False
200933,8/21/2014,SPY,"Plant, maybe",2,12,5.5,0.0,False,2,False,False,False,0,False,1,0.16666666666666666,False,False,False,False,False,False,True,False,False
201160,8/17/2014,NASA,"Initiator of a probe, maybe",5,27,4.6,0.0,False,5,False,False,False,0,False,1,0.18518518518518517,False,False,False,False,False,False,True,False,False
201404,8/14/2014,ERR,"Divide by zero in a computer program, maybe",8,43,4.5,0.125,False,8,False,False,False,0,False,1,0.18604651162790697,False,False,False,False,False,False,True,False,False
201437,8/14/2014,LSD,"Flashback cause, maybe",3,22,6.666666666666667,0.3333333333333333,False,3,False,False,False,0,False,1,0.13636363636363635,False,False,False,False,False,False,True,False,False
201536,8/13/2014,AGED,"Kept in the cellar, maybe",5,25,4.2,0.2,False,5,False,False,False,0,False,1,0.2,False,False,False,False,False,False,True,False,False
201552,8/12/2014,SNORED,"Annoyed one's bedmate, perhaps",4,30,6.75,0.25,False,5,False,False,False,0,False,1,0.16666666666666666,False,False,False,False,False,False,True,False,False
201666,8/11/2014,HERNIA,"Result of overstrain, maybe",4,27,6.0,0.0,False,4,False,False,False,0,False,1,0.14814814814814814,False,False,False,False,False,False,True,False,False
201713,8/10/2014,ROE,"Expensive spoonful, maybe",3,25,7.666666666666667,0.0,False,3,False,False,False,0,False,1,0.12,False,False,False,False,False,False,True,False,False
201866,8/9/2014,TOME,"A-F or G-K, maybe",4,17,3.5,0.25,False,6,False,False,False,0,False,1,0.35294117647058826,False,False,False,False,False,False,True,False,False
201958,8/7/2014,FLAW,"Chip, maybe",2,11,5.0,0.0,False,2,False,False,False,0,False,1,0.18181818181818182,False,False,False,False,False,False,True,False,False
202107,8/5/2014,TEMP,"Office sub, perhaps",3,19,5.666666666666667,0.3333333333333333,False,3,False,False,False,0,False,1,0.15789473684210525,False,False,False,False,False,False,True,False,False
202132,8/5/2014,JOGS,"Goes once or twice around the track, maybe",8,42,4.375,0.125,False,8,False,False,False,0,False,1,0.19047619047619047,False,False,False,False,False,False,True,False,False
202196,8/4/2014,EVILTWIN,"Facetious fall guy for one's wrongdoings, maybe",7,47,5.857142857142857,0.0,False,8,False,False,False,0,False,1,0.1702127659574468,False,False,False,False,False,False,True,False,False
202309,8/3/2014,DJS,"Workers in booths, maybe",4,24,5.25,0.0,False,4,False,False,False,0,False,1,0.16666666666666666,False,False,False,False,False,False,True,False,False
202339,8/2/2014,ONONEKNEE,"Begging, perhaps",2,16,7.5,0.5,False,2,False,False,False,0,False,1,0.125,False,False,False,False,False,False,True,False,False
202418,8/1/2014,CLUE,"Footprint, maybe",2,16,7.5,0.0,False,2,False,False,False,0,False,1,0.125,False,False,False,False,False,False,True,False,False
202556,7/30/2014,DYER,"Textile artist, perhaps",3,23,7.0,0.3333333333333333,False,3,False,False,False,0,False,1,0.13043478260869565,False,False,False,False,False,False,True,False,True
202879,7/26/2014,TIN,"Star material, maybe",3,20,6.0,0.3333333333333333,False,3,False,False,False,0,False,1,0.15,False,False,False,False,False,False,True,False,False
202885,7/26/2014,TENSPOTS,"Change for a C-note, maybe",5,26,4.4,0.2,False,6,False,False,False,0,False,1,0.23076923076923078,False,False,False,False,False,False,True,False,False
203118,7/23/2014,ANS,"T or F, perhaps: Abbr.",5,22,3.6,0.6,False,7,False,False,False,1,False,1,0.3181818181818182,False,False,False,False,False,False,True,False,False
203428,7/19/2014,CAR,"Hybrid, maybe",2,13,6.0,0.5,False,2,False,False,False,0,False,1,0.15384615384615385,False,False,False,False,False,False,True,False,False
203494,7/18/2014,NAPE,"Nuzzling spot, maybe",3,20,6.0,0.0,False,3,False,False,False,0,False,1,0.15,False,False,False,False,False,False,True,False,False
203531,7/18/2014,POSE,"Work for an artist, maybe",5,25,4.2,0.0,False,5,False,False,False,0,False,1,0.2,False,False,False,False,False,False,True,False,True
203614,7/16/2014,ERASE,"Begin to correct, maybe",4,23,5.0,0.0,False,4,False,False,False,0,False,1,0.17391304347826086,False,False,False,False,False,False,True,False,False
203766,7/14/2014,MPH,"65 on a hwy., maybe",5,19,3.0,0.0,False,8,False,False,False,1,False,1,0.3157894736842105,False,False,False,False,False,False,True,False,False
203876,7/13/2014,ROE,"Sushi topper, maybe",3,19,5.666666666666667,0.3333333333333333,False,3,False,False,False,0,False,1,0.15789473684210525,False,False,False,False,False,False,True,False,False
204448,7/6/2014,SLY,"Winking, maybe",2,14,6.5,0.5,False,2,False,False,False,0,False,1,0.14285714285714285,False,False,False,False,False,False,True,False,False
204467,7/6/2014,ONKP,"Peeling potatoes, perhaps",3,25,7.666666666666667,0.0,False,3,False,False,False,0,False,1,0.12,False,False,False,False,False,False,True,False,False
204525,7/5/2014,RATEDR,"Rather violent, perhaps",3,23,7.0,0.0,False,3,False,False,False,0,False,1,0.13043478260869565,False,False,False,False,False,False,True,False,False
204992,6/29/2014,RATING,"Half a star, maybe",4,18,3.75,0.0,False,4,False,False,False,0,False,1,0.2222222222222222,False,False,False,False,False,False,True,False,False
205157,6/26/2014,NOON,"Eight bells, maybe",3,18,5.333333333333333,0.3333333333333333,False,3,False,False,False,0,False,1,0.16666666666666666,False,False,False,False,False,False,True,False,False
205171,6/26/2014,AHEM,"Kiss interrupter, maybe",3,23,7.0,0.3333333333333333,False,3,False,False,False,0,False,1,0.13043478260869565,False,False,False,False,False,False,True,False,False
205325,6/24/2014,CPA,"One working overtime in Apr., maybe",6,35,5.0,0.16666666666666666,False,7,False,False,False,1,False,1,0.2,False,False,False,False,False,False,True,False,False
205485,6/22/2014,TEXT,"Message with an emoji, maybe",5,28,4.8,0.0,False,5,False,False,False,0,False,1,0.17857142857142858,False,False,False,False,False,False,True,False,False
205524,6/22/2014,NOTDONE,"Half-baked, maybe",2,17,8.0,0.0,False,3,False,False,False,0,False,1,0.17647058823529413,False,False,False,False,False,False,True,False,False
205624,6/20/2014,RATTED,"Named names, maybe",3,18,5.333333333333333,0.0,False,3,False,False,False,0,False,1,0.16666666666666666,False,False,False,False,False,False,True,False,False
205693,6/19/2014,TAS,"Future profs, maybe",3,19,5.666666666666667,0.3333333333333333,False,3,False,False,False,0,False,1,0.15789473684210525,False,False,False,False,False,False,True,False,False
205709,6/18/2014,VEST,"Part of a fashion ensemble, maybe",6,33,4.666666666666667,0.0,False,6,False,False,False,0,False,1,0.18181818181818182,False,False,False,False,False,False,True,False,False
205851,6/17/2014,NOON,"Lunch time, maybe",3,17,5.0,0.0,False,3,False,False,False,0,False,1,0.17647058823529413,False,False,False,False,False,False,True,False,False
205948,6/15/2014,TVAD,"Spot, maybe",2,11,5.0,0.0,False,2,False,False,False,0,False,1,0.18181818181818182,False,False,False,False,False,False,True,False,False
206083,6/14/2014,LASTEXIT,"Sign at the end of a freeway, maybe",8,35,3.5,0.0,False,8,False,False,False,0,False,1,0.22857142857142856,False,False,False,False,False,False,True,False,False
206255,6/11/2014,FIR,"Lighted tree, maybe",3,19,5.666666666666667,0.0,False,3,False,False,False,0,False,1,0.15789473684210525,False,False,False,False,False,False,True,False,False
206271,6/11/2014,SIS,"One sharing a bunk bed, maybe",6,29,4.0,0.0,False,6,False,False,False,0,False,1,0.20689655172413793,False,False,False,False,False,False,True,False,False
206288,6/11/2014,ADMIN,"Start of a website manager's email address, maybe",8,49,5.25,0.125,False,9,False,False,False,0,False,1,0.1836734693877551,False,False,False,False,False,False,True,False,False
206310,6/11/2014,SHIP,"Overnight, maybe",2,16,7.5,0.5,False,2,False,False,False,0,False,1,0.125,False,False,False,False,False,False,True,False,False
206352,6/10/2014,APSE,"View from a pew, maybe",5,22,3.6,0.0,False,5,False,False,False,0,False,1,0.22727272727272727,False,False,False,False,False,False,True,False,False
206377,6/10/2014,TUNER,"Piano man, maybe",3,16,4.666666666666667,0.3333333333333333,False,3,False,False,False,0,False,1,0.1875,False,False,False,False,False,False,True,False,False
206610,6/7/2014,EDIT,"Cut down to size, maybe",5,23,3.8,0.2,False,5,False,False,False,0,False,1,0.21739130434782608,False,False,False,False,False,False,True,False,False
206692,6/6/2014,USER,"One with a password, maybe",5,26,4.4,0.0,False,5,False,False,False,0,False,1,0.19230769230769232,False,False,False,False,False,False,True,False,False
206707,6/6/2014,SPEAKEASY,"Password requirer, maybe",3,24,7.333333333333333,0.3333333333333333,False,3,False,False,False,0,False,1,0.125,False,False,False,False,False,False,True,False,False
206787,6/5/2014,PENANCE,"Price for forgiveness, perhaps",4,30,6.75,0.0,False,4,False,False,False,0,False,1,0.13333333333333333,False,False,False,False,False,False,True,False,False
206923,6/3/2014,BURPS,"Pats on the back, maybe",5,23,3.8,0.0,False,5,False,False,False,0,False,1,0.21739130434782608,False,False,False,False,False,False,True,False,False
207037,6/1/2014,AGAIN,"Cry after a roller coaster ride, maybe",7,38,4.571428571428571,0.14285714285714285,False,7,False,False,False,0,False,1,0.18421052631578946,False,False,False,False,False,False,True,False,False
207208,5/31/2014,GEESE,"Big V, maybe",3,12,3.3333333333333335,0.3333333333333333,False,3,False,False,False,0,False,1,0.25,False,False,False,False,False,False,True,False,False
207227,5/30/2014,MUSTREAD,"Riveting piece, perhaps",3,23,7.0,0.0,False,3,False,False,False,0,False,1,0.13043478260869565,False,False,False,False,False,False,True,False,False
207319,5/29/2014,ROUSE,"Shake, maybe",2,12,5.5,0.5,False,2,False,False,False,0,False,1,0.16666666666666666,False,False,False,False,False,False,True,False,False
207341,5/28/2014,LAMES,"Shoots in the foot, maybe",5,25,4.2,0.0,False,5,False,False,False,0,False,1,0.2,False,False,False,False,False,False,True,False,False
207645,5/25/2014,YARD,"Sale site, maybe",3,16,4.666666666666667,0.3333333333333333,False,3,False,False,False,0,False,1,0.1875,False,False,False,False,False,False,True,False,False
207789,5/22/2014,EDIT,"Make a long story short, perhaps",6,32,4.5,0.0,False,6,False,False,False,0,False,1,0.1875,False,False,False,False,False,False,True,False,False
207818,5/22/2014,TENAM,"Break time, perhaps",3,19,5.666666666666667,0.3333333333333333,False,3,False,False,False,0,False,1,0.15789473684210525,False,False,False,False,False,False,True,False,False
207865,5/21/2014,INDYCAR,"STP logo sporter, perhaps",4,25,5.5,0.25,False,4,False,False,False,0,False,1,0.16,False,False,False,False,False,False,True,False,False
208102,5/18/2014,EXTRAS,"Set crowd, maybe",3,16,4.666666666666667,0.3333333333333333,False,3,False,False,False,0,False,1,0.1875,False,False,False,False,False,False,True,False,False
208113,5/18/2014,ALE,"Yard filler, maybe",3,18,5.333333333333333,0.3333333333333333,False,3,False,False,False,0,False,1,0.16666666666666666,False,False,False,False,False,False,True,False,False
208246,5/16/2014,ILIE,"Paradoxical assertion, perhaps",3,30,9.333333333333334,0.0,False,3,False,False,False,0,False,1,0.1,False,False,False,False,False,False,True,False,False
208276,5/16/2014,MOLTENLAVA,"Stream on the side of a mountain, perhaps",8,41,4.25,0.0,False,8,False,False,False,0,False,1,0.1951219512195122,False,False,False,False,False,False,True,False,False
208289,5/16/2014,SENTENCE,"Five to nine, maybe, but not nine to five",9,41,3.6666666666666665,0.0,False,10,False,False,False,0,False,2,0.24390243902439024,False,False,False,False,False,False,True,False,False
208451,5/14/2014,REPO,"Towed-away auto, maybe",3,22,6.666666666666667,0.0,False,4,False,False,False,0,False,1,0.18181818181818182,False,False,False,False,False,False,True,False,False
208833,5/9/2014,OLEO,"Pat material, maybe",3,19,5.666666666666667,0.3333333333333333,False,3,False,False,False,0,False,1,0.15789473684210525,False,False,False,False,False,False,True,False,False
208959,5/7/2014,CRITIC,"Pan producer, perhaps",3,21,6.333333333333333,0.3333333333333333,False,3,False,False,False,0,False,1,0.14285714285714285,False,False,False,False,False,False,True,False,True
209032,5/6/2014,ADIN,"Score before deuce, maybe",4,25,5.5,0.0,False,4,False,False,False,0,False,1,0.16,False,False,False,False,False,False,True,False,False
209056,5/6/2014,PUTT,"Tap in, perhaps",3,15,4.333333333333333,0.3333333333333333,False,3,False,False,False,0,False,1,0.2,False,False,False,False,False,False,True,False,False
209079,5/5/2014,AMIE,"Francoise, to Francois, maybe",4,29,6.5,0.25,False,5,False,False,False,0,False,2,0.1724137931034483,False,False,False,False,False,False,True,False,False
