Date,Word,Clue,Primary Cluster,Cluster,ends in question,number words,length of clue,no alphabet characters,is quote,contains underscore,contains asterisk,contains done,number of non-consecutive periods in clue,is ellipsis in clue,avg word length,number commas in clue,percentage words (other than first word) that are upper-case,number non a-z or 1-9 characters in clue,contains e.g.,contains etc.,quoted clues,contains dir.,"contains ,maybe"
6/11/2014,SIS,"One sharing a bunk bed, maybe",Other,,False,6,29,6,False,False,False,False,0,False,4.0,1,0.0,0.034482758620689655,False,False,False,False,True
6/11/2014,ADMIN,"Start of a website manager's email address, maybe",Other,,False,8,49,9,False,False,False,False,0,False,5.25,1,0.125,0.04081632653061224,False,False,False,False,True
6/11/2014,SHIP,"Overnight, maybe",Other,,False,2,16,2,False,False,False,False,0,False,7.5,1,0.5,0.0625,False,False,False,False,True
6/10/2014,APSE,"View from a pew, maybe",Other,,False,5,22,5,False,False,False,False,0,False,3.6,1,0.0,0.045454545454545456,False,False,False,False,True
6/10/2014,TUNER,"Piano man, maybe",Other,,False,3,16,3,False,False,False,False,0,False,4.666666666666667,1,0.3333333333333333,0.0625,False,False,False,False,True
6/7/2014,EDIT,"Cut down to size, maybe",Other,,False,5,23,5,False,False,False,False,0,False,3.8,1,0.2,0.043478260869565216,False,False,False,False,True
6/6/2014,USER,"One with a password, maybe",Other,,False,5,26,5,False,False,False,False,0,False,4.4,1,0.0,0.038461538461538464,False,False,False,False,True
6/6/2014,SPEAKEASY,"Password requirer, maybe",Other,,False,3,24,3,False,False,False,False,0,False,7.333333333333333,1,0.3333333333333333,0.041666666666666664,False,False,False,False,True
6/3/2014,BURPS,"Pats on the back, maybe",Other,,False,5,23,5,False,False,False,False,0,False,3.8,1,0.0,0.043478260869565216,False,False,False,False,True
6/1/2014,AGAIN,"Cry after a roller coaster ride, maybe",Other,,False,7,38,7,False,False,False,False,0,False,4.571428571428571,1,0.14285714285714285,0.02631578947368421,False,False,False,False,True
5/31/2014,GEESE,"Big V, maybe",Other,,False,3,12,3,False,False,False,False,0,False,3.3333333333333335,1,0.3333333333333333,0.08333333333333333,False,False,False,False,True
5/29/2014,ROUSE,"Shake, maybe",Other,,False,2,12,2,False,False,False,False,0,False,5.5,1,0.5,0.08333333333333333,False,False,False,False,True
5/28/2014,LAMES,"Shoots in the foot, maybe",Other,,False,5,25,5,False,False,False,False,0,False,4.2,1,0.0,0.04,False,False,False,False,True
5/25/2014,YARD,"Sale site, maybe",Other,,False,3,16,3,False,False,False,False,0,False,4.666666666666667,1,0.3333333333333333,0.0625,False,False,False,False,True
5/18/2014,EXTRAS,"Set crowd, maybe",Other,,False,3,16,3,False,False,False,False,0,False,4.666666666666667,1,0.3333333333333333,0.0625,False,False,False,False,True
5/18/2014,ALE,"Yard filler, maybe",Other,,False,3,18,3,False,False,False,False,0,False,5.333333333333333,1,0.3333333333333333,0.05555555555555555,False,False,False,False,True
5/16/2014,SENTENCE,"Five to nine, maybe, but not nine to five",Other,,False,9,41,10,False,False,False,False,0,False,3.6666666666666665,2,0.0,0.04878048780487805,False,False,False,False,True
5/14/2014,REPO,"Towed-away auto, maybe",Other,,False,3,22,4,False,False,False,False,0,False,6.666666666666667,1,0.0,0.09090909090909091,False,False,False,False,True
5/9/2014,OLEO,"Pat material, maybe",Other,,False,3,19,3,False,False,False,False,0,False,5.666666666666667,1,0.3333333333333333,0.05263157894736842,False,False,False,False,True
5/6/2014,ADIN,"Score before deuce, maybe",Other,,False,4,25,4,False,False,False,False,0,False,5.5,1,0.0,0.04,False,False,False,False,True
5/5/2014,AMIE,"Francoise, to Francois, maybe",Other,,False,4,29,5,False,False,False,False,0,False,6.5,2,0.25,0.06896551724137931,False,False,False,False,True
5/4/2014,OWNING,"Renter's dream, maybe",Other,,False,3,21,4,False,False,False,False,0,False,6.333333333333333,1,0.3333333333333333,0.09523809523809523,False,False,False,False,True
5/3/2014,LED,"Played a club, maybe",Other,,False,4,20,4,False,False,False,False,0,False,4.25,1,0.0,0.05,False,False,False,False,True
4/30/2014,HORN,"Part of a car alarm, maybe",Other,,False,6,26,6,False,False,False,False,0,False,3.5,1,0.0,0.038461538461538464,False,False,False,False,True
4/30/2014,SLED,"Large item in Santa's bag, maybe",Other,,False,6,32,7,False,False,False,False,0,False,4.5,1,0.16666666666666666,0.0625,False,False,False,False,True
4/18/2014,NANAS,"Unpaid babysitters, maybe",Other,,False,3,25,3,False,False,False,False,0,False,7.666666666666667,1,0.3333333333333333,0.04,False,False,False,False,True
4/18/2014,SCHOLAR,"15-Across frequenter, maybe",Other,,False,3,27,6,False,False,False,False,0,False,8.333333333333334,1,0.0,0.07407407407407407,False,False,False,False,True
4/12/2014,BAY,"Arm with many vessels, maybe",Other,,False,5,28,5,False,False,False,False,0,False,4.8,1,0.0,0.03571428571428571,False,False,False,False,True
4/4/2014,TAC,"Middle square, maybe",Other,,False,3,20,3,False,False,False,False,0,False,6.0,1,0.3333333333333333,0.05,False,False,False,False,True
4/3/2014,RADIOS,"Contacts ship-to-ship, maybe",Other,,False,3,28,5,False,False,False,False,0,False,8.666666666666666,1,0.0,0.10714285714285714,False,False,False,False,True
4/2/2014,ORIGAMI,"Paper tiger, maybe",Other,,False,3,18,3,False,False,False,False,0,False,5.333333333333333,1,0.3333333333333333,0.05555555555555555,False,False,False,False,True
3/28/2014,AWED,"Disbelieving, maybe",Other,,False,2,19,2,False,False,False,False,0,False,9.0,1,0.0,0.05263157894736842,False,False,False,False,True
3/27/2014,ONEA,"Required to serve, maybe",Other,,False,4,24,4,False,False,False,False,0,False,5.25,1,0.0,0.041666666666666664,False,False,False,False,True
3/26/2014,LOLLIPOP,"Kid's post-haircut treat, maybe",Other,,False,4,31,6,False,False,False,False,0,False,7.0,1,0.25,0.0967741935483871,False,False,False,False,True
3/25/2014,JOGGER,"Pedometer wearer, maybe",Other,,False,3,23,3,False,False,False,False,0,False,7.0,1,0.3333333333333333,0.043478260869565216,False,False,False,False,True
3/23/2014,AMI,"French kiss recipient, maybe",Other,,False,4,28,4,False,False,False,False,0,False,6.25,1,0.0,0.03571428571428571,False,False,False,False,True
3/23/2014,ALONE,"Stag, maybe",Other,,False,2,11,2,False,False,False,False,0,False,5.0,1,0.5,0.09090909090909091,False,False,False,False,True
3/21/2014,MME,"Abbr. on a letter to Paris, maybe",Other,,False,7,33,8,False,False,False,False,1,False,3.857142857142857,1,0.2857142857142857,0.06060606060606061,False,False,False,False,True
3/18/2014,LIMO,"Exec's car, maybe",Other,,False,3,17,4,False,False,False,False,0,False,5.0,1,0.3333333333333333,0.11764705882352941,False,False,False,False,True
3/16/2014,SLAW,"Sub side, maybe",Other,,False,3,15,3,False,False,False,False,0,False,4.333333333333333,1,0.3333333333333333,0.06666666666666667,False,False,False,False,True
3/11/2014,TAN,"Souvenir of Maui, maybe",Other,,False,4,23,4,False,False,False,False,0,False,5.0,1,0.5,0.043478260869565216,False,False,False,False,True
3/9/2014,SOLO,"Audition winner's part, maybe",Other,,False,4,29,5,False,False,False,False,0,False,6.5,1,0.25,0.06896551724137931,False,False,False,False,True
3/9/2014,EVE,"Busy travel day, maybe",Other,,False,4,22,4,False,False,False,False,0,False,4.75,1,0.0,0.045454545454545456,False,False,False,False,True
3/6/2014,MAMA,"First word, maybe",Other,,False,3,17,3,False,False,False,False,0,False,5.0,1,0.3333333333333333,0.058823529411764705,False,False,False,False,True
3/5/2014,ROGET,"Reference work next to Bartlett's, maybe",Other,,False,6,40,7,False,False,False,False,0,False,5.833333333333333,1,0.3333333333333333,0.05,False,False,False,False,True
3/3/2014,SUB,"Easily pranked teacher, maybe",Other,,False,4,29,4,False,False,False,False,0,False,6.5,1,0.0,0.034482758620689655,False,False,False,False,True
3/1/2014,SINGE,"Take a little hair off, maybe",Other,,False,6,29,6,False,False,False,False,0,False,4.0,1,0.0,0.034482758620689655,False,False,False,False,True
2/28/2014,RACE,"Exceed the speed limit, maybe",Other,,False,5,29,5,False,False,False,False,0,False,5.0,1,0.0,0.034482758620689655,False,False,False,False,True
2/23/2014,ADAPTOR,"Foreign traveler's purchase, maybe",Other,,False,4,34,5,False,False,False,False,0,False,7.75,1,0.25,0.058823529411764705,False,False,False,False,True
2/20/2014,SLATER,"Laborer on an old roof, maybe",Other,,False,6,29,6,False,False,False,False,0,False,4.0,1,0.16666666666666666,0.034482758620689655,False,False,False,False,True
2/19/2014,IAGREE,"Nod's meaning, maybe",Other,,False,3,20,4,False,False,False,False,0,False,6.0,1,0.3333333333333333,0.1,False,False,False,False,True
2/19/2014,CAY,"Archipelago constituent, maybe",Other,,False,3,30,3,False,False,False,False,0,False,9.333333333333334,1,0.3333333333333333,0.03333333333333333,False,False,False,False,True
2/17/2014,NASAL,"Like one's voice when one has a cold, maybe",Other,,False,9,43,10,False,False,False,False,0,False,3.888888888888889,1,0.0,0.046511627906976744,False,False,False,False,True
2/17/2014,ETICKET,"Printout taken to the airport, maybe",Other,,False,6,36,6,False,False,False,False,0,False,5.166666666666667,1,0.0,0.027777777777777776,False,False,False,False,True
2/16/2014,BBGUN,"Tin can plinker, maybe",Other,,False,4,22,4,False,False,False,False,0,False,4.75,1,0.0,0.045454545454545456,False,False,False,False,True
2/14/2014,POPSTHEQUESTION,"Delivers a romantic Valentine's Day surprise, maybe",Other,,False,7,51,8,False,False,False,False,0,False,6.428571428571429,1,0.2857142857142857,0.0392156862745098,False,False,False,False,True
2/12/2014,LENGTH,"Derby victory margin, maybe",Other,,False,4,27,4,False,False,False,False,0,False,6.0,1,0.25,0.037037037037037035,False,False,False,False,True
2/8/2014,PHOTOOP,"Five minutes in a campaign itinerary, maybe",Other,,False,7,43,7,False,False,False,False,0,False,5.285714285714286,1,0.0,0.023255813953488372,False,False,False,False,True
2/4/2014,RAFT,"Means of a castaway's escape, maybe",Other,,False,6,35,7,False,False,False,False,0,False,5.0,1,0.0,0.05714285714285714,False,False,False,False,True
2/4/2014,ONKP,"Cleaning a mess, maybe",Other,,False,4,22,4,False,False,False,False,0,False,4.75,1,0.0,0.045454545454545456,False,False,False,False,True
2/4/2014,ONELB,"Candy bag wt., maybe",Other,,False,4,20,5,False,False,False,False,1,False,4.25,1,0.25,0.1,False,False,False,False,True
2/3/2014,COMA,"Result of a concussion, maybe",Other,,False,5,29,5,False,False,False,False,0,False,5.0,1,0.0,0.034482758620689655,False,False,False,False,True
2/3/2014,HUT,"Thatch-roofed dwelling, maybe",Other,,False,3,29,4,False,False,False,False,0,False,9.0,1,0.3333333333333333,0.06896551724137931,False,False,False,False,True
1/30/2014,PEEK,"Naughty look, maybe",Other,,False,3,19,3,False,False,False,False,0,False,5.666666666666667,1,0.3333333333333333,0.05263157894736842,False,False,False,False,True
1/30/2014,TYRO,"One on probation, maybe",Other,,False,4,23,4,False,False,False,False,0,False,5.0,1,0.0,0.043478260869565216,False,False,False,False,True
1/29/2014,PEERS,"Exerters of pressure, maybe",Other,,False,4,27,4,False,False,False,False,0,False,6.0,1,0.0,0.037037037037037035,False,False,False,False,True
1/26/2014,BRA,"Built-in part of a tank top, maybe",Other,,False,7,34,8,False,False,False,False,0,False,4.0,1,0.14285714285714285,0.058823529411764705,False,False,False,False,True
1/26/2014,IDLE,"In a hammock, maybe",Other,,False,4,19,4,False,False,False,False,0,False,4.0,1,0.0,0.05263157894736842,False,False,False,False,True
1/20/2014,ONEALL,"Tie score early in a game, maybe",Other,,False,7,32,7,False,False,False,False,0,False,3.7142857142857144,1,0.14285714285714285,0.03125,False,False,False,False,True
1/19/2014,TWEEN,"Shopper in the juniors section, maybe",Other,,False,6,37,6,False,False,False,False,0,False,5.333333333333333,1,0.16666666666666666,0.02702702702702703,False,False,False,False,True
1/18/2014,ADIDAS,"Court wear, maybe",Other,,False,3,17,3,False,False,False,False,0,False,5.0,1,0.3333333333333333,0.058823529411764705,False,False,False,False,True
1/17/2014,LATTE,"Source of morning stimulation, maybe",Other,,False,5,36,5,False,False,False,False,0,False,6.4,1,0.0,0.027777777777777776,False,False,False,False,True
1/17/2014,LATE,"Pregnant, maybe",Other,,False,2,15,2,False,False,False,False,0,False,7.0,1,0.5,0.06666666666666667,False,False,False,False,True
1/14/2014,ADOUT,"Score before a service break, maybe",Other,,False,6,35,6,False,False,False,False,0,False,5.0,1,0.0,0.02857142857142857,False,False,False,False,True
1/10/2014,SHY,"Leery of being noticed, maybe",Other,,False,5,29,5,False,False,False,False,0,False,5.0,1,0.0,0.034482758620689655,False,False,False,False,True
1/10/2014,TOT,"Unsteady walker, maybe",Other,,False,3,22,3,False,False,False,False,0,False,6.666666666666667,1,0.0,0.045454545454545456,False,False,False,False,True
1/9/2014,DIRGE,"Bagpipe music, maybe",Other,,False,3,20,3,False,False,False,False,0,False,6.0,1,0.3333333333333333,0.05,False,False,False,False,True
1/9/2014,OOZE,"Drippings, maybe",Other,,False,2,16,2,False,False,False,False,0,False,7.5,1,0.0,0.0625,False,False,False,False,True
1/9/2014,PEACHFUZZ,"Sign of puberty, maybe",Other,,False,4,22,4,False,False,False,False,0,False,4.75,1,0.0,0.045454545454545456,False,False,False,False,True
1/5/2014,MEALIER,"Not so smooth, maybe",Other,,False,4,20,4,False,False,False,False,0,False,4.25,1,0.0,0.05,False,False,False,False,True
1/5/2014,DOTAGE,"Result of 91-Down, maybe",Self-Referential,,False,4,24,7,False,False,False,False,0,False,5.25,1,0.0,0.08333333333333333,False,False,False,False,True
12/27/2013,DTS,"Result of drying out, maybe",Other,,False,5,27,5,False,False,False,False,0,False,4.6,1,0.0,0.037037037037037035,False,False,False,False,True
12/26/2013,LIENEE,"Name on a property deed, maybe",Other,,False,6,30,6,False,False,False,False,0,False,4.166666666666667,1,0.0,0.03333333333333333,False,False,False,False,True
12/20/2013,VOTER,"Person behind a curtain, maybe",Other,,False,5,30,5,False,False,False,False,0,False,5.2,1,0.2,0.03333333333333333,False,False,False,False,True
12/19/2013,MAITRED,"Two- or four-seater, maybe",Other,,False,4,26,6,False,False,False,False,0,False,5.75,1,0.0,0.11538461538461539,False,False,False,False,True
12/18/2013,SHOEBOX,"Baseball card collection holder, maybe",Other,,False,5,38,5,False,False,False,False,0,False,6.8,1,0.0,0.02631578947368421,False,False,False,False,True
12/17/2013,PHD,"M.A. follow-up, maybe",Other,,False,3,21,6,False,False,False,False,2,False,6.333333333333333,1,0.3333333333333333,0.19047619047619047,False,False,False,False,True
12/15/2013,CTS,"Nos. after a period, maybe",Other,,False,5,26,6,False,False,False,False,1,False,4.4,1,0.2,0.07692307692307693,False,False,False,False,True
12/13/2013,WHA,"Inquiry made while half awake, maybe",Other,,False,6,36,6,False,False,False,False,0,False,5.166666666666667,1,0.16666666666666666,0.027777777777777776,False,False,False,False,True
12/12/2013,BENGAY,"Joint application, maybe",Other,,False,3,24,3,False,False,False,False,0,False,7.333333333333333,1,0.0,0.041666666666666664,False,False,False,False,True
12/9/2013,YUPPIE,"Marketer's target, maybe",Other,,False,3,24,4,False,False,False,False,0,False,7.333333333333333,1,0.3333333333333333,0.08333333333333333,False,False,False,False,True
12/7/2013,HASNOIDEA,"Shrugs, maybe",Other,,False,2,13,2,False,False,False,False,0,False,6.0,1,0.5,0.07692307692307693,False,False,False,False,True
12/5/2013,ATOE,"Vol. 1 of a four-volume encyclopedia, maybe",Other,,False,7,43,10,False,False,False,False,1,False,5.285714285714286,1,0.14285714285714285,0.06976744186046512,False,False,False,False,True
12/5/2013,ERASE,"Backspace, maybe",Other,,False,2,16,2,False,False,False,False,0,False,7.5,1,0.5,0.0625,False,False,False,False,True
12/1/2013,SUITORS,"Ones with bouquets, maybe",Other,,False,4,25,4,False,False,False,False,0,False,5.5,1,0.0,0.04,False,False,False,False,True
12/1/2013,LOSSLEADER,"Steeply discounted product, maybe",Other,,False,4,33,4,False,False,False,False,0,False,7.5,1,0.0,0.030303030303030304,False,False,False,False,True
11/29/2013,HUNTER,"One with a game collection, maybe",Other,,False,6,33,6,False,False,False,False,0,False,4.666666666666667,1,0.0,0.030303030303030304,False,False,False,False,True
11/29/2013,SHED,"Hammer and sickle holder, maybe",Other,,False,5,31,5,False,False,False,False,0,False,5.4,1,0.2,0.03225806451612903,False,False,False,False,True
11/28/2013,PAWN,"Future queen, maybe",Other,,False,3,19,3,False,False,False,False,0,False,5.666666666666667,1,0.0,0.05263157894736842,False,False,False,False,True
11/28/2013,YOHOHO,"Chant from a 32-Down, maybe",Self-Referential,,False,5,27,8,False,False,False,False,0,False,4.6,1,0.0,0.07407407407407407,False,False,False,False,True
11/28/2013,KEG,"Party congregation site, maybe",Other,,False,4,30,4,False,False,False,False,0,False,6.75,1,0.25,0.03333333333333333,False,False,False,False,True
11/20/2013,ATRIA,"Lobbies with trees, maybe",Other,,False,4,25,4,False,False,False,False,0,False,5.5,1,0.0,0.04,False,False,False,False,True
11/16/2013,MOLDY,"Turning blue, maybe",Other,,False,3,19,3,False,False,False,False,0,False,5.666666666666667,1,0.0,0.05263157894736842,False,False,False,False,True
11/13/2013,BUSHEL,"Farmer's basketful, maybe",Other,,False,3,25,4,False,False,False,False,0,False,7.666666666666667,1,0.3333333333333333,0.08,False,False,False,False,True
11/10/2013,CHORDS,"Groups of strings, maybe",Other,,False,4,24,4,False,False,False,False,0,False,5.25,1,0.25,0.041666666666666664,False,False,False,False,True
11/10/2013,BADGE,"Star, maybe",Other,,False,2,11,2,False,False,False,False,0,False,5.0,1,0.5,0.09090909090909091,False,False,False,False,True
