,Date,Word,clue,_f_number words,_f_length of clue,_f_avg word length,_f_percentage words that are upper-case,_f_ends in question,_f_no alphabet characters,_f_is quote,_f_contains underscore,_f_contains asterisk,_f_number of non-consecutive periods in clue,_f_is ellipsis in clue,_f_number commas in clue,_f_number non a-z or 1-9 characters in clue,_f_contains e.g.,_f_contains etc.,_f_contains in short,_f_contains abbr,_f_contains amts.,_f_contains briefly,_f_contains dir.,_f_contains exclamation,_f_starts with kind of,_f_contains it may be,_f_contains bible clue,"_f_contains ,maybe or ,perhaps",_f_contains word before,_f_MentionsProfession,_f_is_100_most_common_clue
521643,3/2/2003,CAN,Preserve,1,8,8.0,0.0,False,0,False,False,False,0,True,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
521644,3/2/2003,HAWHAW,Boisterous laugh,2,16,7.5,0.0,False,1,False,False,False,0,True,0,0.0625,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
521645,3/2/2003,OVERDO,Not stop until it's too late,6,28,3.8333333333333335,0.0,False,6,False,False,False,0,True,0,0.21428571428571427,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
521670,3/1/2003,PENTA,Five in front,3,13,3.6666666666666665,0.0,False,2,False,False,False,0,True,0,0.15384615384615385,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
521671,3/1/2003,FARR,"""M*A*S*H"" cast member",3,21,6.333333333333333,0.0,False,7,False,False,True,0,True,0,0.3333333333333333,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
521672,3/1/2003,HAIG,Shultz's predecessor as secretary of state,6,42,6.166666666666667,0.16666666666666666,False,6,False,False,False,0,True,0,0.14285714285714285,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
521673,3/1/2003,OTIC,Suffix with psych-,3,18,5.333333333333333,0.0,False,3,False,False,False,0,True,0,0.16666666666666666,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
521674,3/1/2003,ASPERSE,Sling mud at,3,12,3.3333333333333335,0.0,False,2,False,False,False,0,True,0,0.16666666666666666,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
521675,3/1/2003,NOTASTE,Extreme blandness,2,17,8.0,0.5,False,1,False,False,False,0,True,0,0.058823529411764705,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
521676,3/1/2003,CHURNED,Whipped up,2,10,4.5,0.0,False,1,False,False,False,0,True,0,0.1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
521677,3/1/2003,SNAPPER,Popular food fish,3,17,5.0,0.0,False,2,False,False,False,0,True,0,0.11764705882352941,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
521678,3/1/2003,LIMN,Paint,1,5,5.0,0.0,False,0,False,False,False,0,True,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
521669,3/1/2003,KUDU,Antelope with twisty horns,4,26,5.75,0.0,False,3,False,False,False,0,True,0,0.11538461538461539,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
521679,3/1/2003,NONO,"Cell phone ring in a theater, e.g.",7,34,4.0,0.14285714285714285,False,9,False,False,False,2,True,1,0.2647058823529412,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
521681,3/1/2003,CHARRED,Burnt,1,5,5.0,1.0,False,0,False,False,False,0,True,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
521682,3/1/2003,LUNETTE,Semicircular symbol,2,19,9.0,0.0,False,1,False,False,False,0,True,0,0.05263157894736842,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
521683,3/1/2003,PALE,Not too bright,3,14,4.0,0.0,False,2,False,False,False,0,True,0,0.14285714285714285,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
521684,3/1/2003,ARCH,Bridge piece,2,12,5.5,0.5,False,1,False,False,False,0,True,0,0.08333333333333333,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
521685,3/1/2003,HOPI,Navajo neighbor,2,15,7.0,0.5,False,1,False,False,False,0,True,0,0.06666666666666667,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
521686,3/1/2003,NITTI,"Frank who was known as ""The Enforcer""",7,37,4.428571428571429,0.42857142857142855,False,8,False,False,False,0,True,0,0.21621621621621623,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
521687,3/1/2003,ROSA,"Santa ___, Calif.",3,17,5.0,0.6666666666666666,False,7,False,True,False,1,True,1,0.4117647058823529,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
521688,3/1/2003,ATMS,20's locales,2,12,5.5,0.0,False,4,False,False,False,0,True,0,0.16666666666666666,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
521689,3/1/2003,TOTOE,Head-___,1,8,8.0,0.0,False,4,False,True,False,0,True,0,0.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
521680,3/1/2003,ARABIST,Mideast expert,2,14,6.5,0.5,False,1,False,False,False,0,True,0,0.07142857142857142,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
521598,3/2/2003,HARKEN,Give heed,2,9,4.0,0.0,False,1,False,False,False,0,True,0,0.1111111111111111,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
521668,3/1/2003,IRAQ,Where Mosul is,3,14,4.0,0.3333333333333333,False,2,False,False,False,0,True,0,0.14285714285714285,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
521666,3/1/2003,AGIO,Exchange premium,2,16,7.5,0.5,False,1,False,False,False,0,True,0,0.0625,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
521646,3/2/2003,WISETO,Informed about,2,14,6.5,0.0,False,1,False,False,False,0,True,0,0.07142857142857142,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
521647,3/2/2003,LAYSON,Applies,1,7,7.0,0.0,False,0,False,False,False,0,True,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
521648,3/2/2003,DEXTER,Right in the Forum,4,18,3.75,0.25,False,3,False,False,False,0,True,0,0.16666666666666666,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
521649,3/2/2003,LATHS,Thin strips of wood,4,19,4.0,0.25,False,3,False,False,False,0,True,0,0.15789473684210525,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
521650,3/2/2003,BUCK,Oppose,1,6,6.0,0.0,False,0,False,False,False,0,True,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
521651,3/2/2003,EYRE,Thornfield Hall governess,3,25,7.666666666666667,0.6666666666666666,False,2,False,False,False,0,True,0,0.08,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
521652,3/2/2003,ENDO,Within: Prefix,2,14,6.5,0.5,False,2,False,False,False,0,True,0,0.14285714285714285,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
521653,3/2/2003,ABET,Support when one shouldn't,4,26,5.75,0.0,False,4,False,False,False,0,True,0,0.15384615384615385,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
521654,3/2/2003,KATE,Title role in a Cole Porter musical,7,35,4.142857142857143,0.42857142857142855,False,6,False,False,False,0,True,0,0.17142857142857143,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
521667,3/1/2003,EVICT,Put out,2,7,3.0,0.0,False,1,False,False,False,0,True,0,0.14285714285714285,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
521655,3/2/2003,ARES,Olympian hawk,2,13,6.0,0.0,False,1,False,False,False,0,True,0,0.07692307692307693,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
521657,3/2/2003,WAN,Showing fatigue,2,15,7.0,0.0,False,1,False,False,False,0,True,0,0.06666666666666667,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
521658,3/2/2003,ATE,Swallowed,1,9,9.0,0.0,False,0,False,False,False,0,True,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
521659,3/2/2003,LID,Top,1,3,3.0,0.0,False,0,False,False,False,0,True,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
521660,3/2/2003,KAY,Singer Starr,2,12,5.5,1.0,False,1,False,False,False,0,True,0,0.08333333333333333,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
521661,3/2/2003,OPE,"Reveal, in poetry",3,17,5.0,0.3333333333333333,False,3,False,False,False,0,True,1,0.17647058823529413,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
521662,3/2/2003,ALS,Discus thrower Oerter and others,5,32,5.6,0.4,False,4,False,False,False,0,True,0,0.125,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
521663,3/1/2003,JABS,A quick left and a quick right,7,30,3.4285714285714284,0.0,False,6,False,False,False,0,True,0,0.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
521664,3/1/2003,RAGAS,Some Indian music,3,17,5.0,0.3333333333333333,False,2,False,False,False,0,True,0,0.11764705882352941,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
521665,3/1/2003,COMP,Give a free pass,4,16,3.25,0.0,False,3,False,False,False,0,True,0,0.1875,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
521656,3/2/2003,EON,What a waiting time may seem,6,28,3.8333333333333335,0.0,False,5,False,False,False,0,True,0,0.17857142857142858,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
521597,3/2/2003,TMC,HBO competitor,2,14,6.5,0.5,False,1,False,False,False,0,True,0,0.07142857142857142,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
521596,3/2/2003,SEER,"Futurist, of sorts",3,18,5.333333333333333,0.3333333333333333,False,3,False,False,False,0,True,1,0.16666666666666666,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
521595,3/2/2003,NUKE,Heat up in a hurry,5,18,2.8,0.2,False,4,False,False,False,0,True,0,0.2222222222222222,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
521527,3/3/2003,URGE,Basic desire,2,12,5.5,0.5,False,1,False,False,False,0,True,0,0.08333333333333333,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
521528,3/3/2003,ISEE,"""So that's what you mean""",5,25,4.2,0.0,False,7,True,False,False,0,True,0,0.28,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
521529,3/3/2003,OMAN,Mideast's Gulf of ___,4,21,4.5,0.5,False,7,False,True,False,0,True,0,0.3333333333333333,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
521530,3/3/2003,NARY,___ a one (zip),4,15,3.0,0.0,False,8,False,True,False,0,True,0,0.5333333333333333,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
521531,3/2/2003,COSTUME,Get-up,1,6,6.0,0.0,False,1,False,False,False,0,True,0,0.16666666666666666,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
521532,3/2/2003,TENDONS,They may be pulled,4,18,3.75,0.25,False,3,False,False,False,0,True,0,0.16666666666666666,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
521533,3/2/2003,THARP,"""As Time Goes By"" choreographer",5,31,5.4,0.6,False,6,False,False,False,0,True,0,0.1935483870967742,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
521534,3/2/2003,OCTANES,They may be in the 90's,6,23,3.0,0.16666666666666666,False,8,False,False,False,0,True,0,0.2608695652173913,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
521535,3/2/2003,RETINUE,V.I.P.'s following,2,18,8.5,0.5,False,5,False,False,False,3,True,0,0.2777777777777778,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
521526,3/3/2003,QUOD,Part of Q.E.D.,3,14,4.0,0.3333333333333333,False,5,False,False,False,3,True,0,0.35714285714285715,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
521536,3/2/2003,MATEO,"San ___, Calif.",3,15,4.333333333333333,0.6666666666666666,False,7,False,True,False,1,True,1,0.4666666666666667,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
521538,3/2/2003,ISO,Prefix with magnetic,3,20,6.0,0.0,False,2,False,False,False,0,True,0,0.1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
521539,3/2/2003,AERO,Flying start?,2,13,6.0,0.0,True,2,False,False,False,0,True,0,0.15384615384615385,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
521540,3/2/2003,KNIT,"Stocking cap, for example",4,25,5.5,0.0,False,4,False,False,False,0,True,1,0.16,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
521541,3/2/2003,SIC,Dog command,2,11,5.0,0.5,False,1,False,False,False,0,True,0,0.09090909090909091,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
521542,3/2/2003,BRAZIL,___ nut,2,7,3.0,0.0,False,4,False,True,False,0,True,0,0.5714285714285714,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
521543,3/2/2003,BREEDS,"Runs a stud farm, say",5,21,3.4,0.0,False,5,False,False,False,0,True,1,0.23809523809523808,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
521544,3/2/2003,TOTAL,Dyed-in-the-wool,1,16,16.0,0.0,False,3,False,False,False,0,True,0,0.1875,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
521545,3/2/2003,LIED,Wasn't straight,2,15,7.0,0.0,False,2,False,False,False,0,True,0,0.13333333333333333,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
521546,3/2/2003,SKATE,Perform like 46-Across,3,22,6.666666666666667,0.0,False,5,False,False,False,0,True,0,0.13636363636363635,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
521537,3/2/2003,SOX,Team from the Hub,4,17,3.5,0.25,False,3,False,False,False,0,True,0,0.17647058823529413,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
521547,3/2/2003,GESTE,Old-fashioned adventure,2,23,11.0,0.0,False,2,False,False,False,0,True,0,0.08695652173913043,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
521525,3/3/2003,ABBR,"39-Down, e.g.",2,13,6.0,0.0,False,7,False,False,False,2,True,1,0.38461538461538464,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
521523,3/3/2003,WEEB,Hall-of-Fame coach Ewbank,3,25,7.666666666666667,0.3333333333333333,False,4,False,False,False,0,True,0,0.16,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
521503,3/3/2003,EDIE,Singer/actress Adams,2,20,9.5,1.0,False,2,False,False,False,0,True,0,0.1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
521504,3/3/2003,REEK,Stink,1,5,5.0,0.0,False,0,False,False,False,0,True,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
521505,3/3/2003,SARGES,Three-stripers,1,14,14.0,0.0,False,1,False,False,False,0,True,0,0.07142857142857142,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
